Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[Seri 2010] PDRB Triwulanan Atas Dasar Harga Konstan Menurut Lapangan Usaha di Provinsi Seluruh Indonesia (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,16577.74,18557.69,18487.84,14346.59,67969.86,3220.3,3251.41,3152.25,3173.01,12796.98,11067.31,11127.76,12159.31,12060.93,46415.32,96.15,94.87,105.03,107.47,403.52,64.8,67.09,69.9,71.09,272.88,6215.46,6188.08,6360.62,6554.63,25318.79,7095.24,7779.47,7855.28,7850.05,30580.04,2813.74,3176.67,3162.39,3315.84,12468.64,821.38,863.73,846.75,894.28,3426.13,3293.66,3593.31,3644.73,3284.47,13816.17,1286.23,1302.21,1309.42,1313.49,5211.35,1799.59,1808.26,1874.8,1943.86,7426.51,79.09,83.59,82.52,88.04,333.25,1742.22,2137.12,2108.33,2139.71,8127.36,1786.41,1864.23,1932.34,1893.91,7476.89,646.48,669.15,731.79,720.86,2768.28,547.14,533.52,515.06,558.81,2154.52,59152.93,63098.15,64398.37,60317.04,246966.49
Kep. Bangka Belitung,2596.35,2674.19,2797.37,2700.8,10768.72,1534.91,1538.66,1645.05,1732.07,6450.68,2944.98,2999.76,3066.9,2862.28,11873.92,14.79,14.97,15.52,15.74,61.03,2.49,2.56,2.56,2.58,10.2,1204.3,1212.26,1214.16,1266.86,4897.58,1832.91,1856.26,1916.11,2057.98,7663.26,428.97,471.81,432.81,546.02,1879.61,328.08,344.64,348.07,394.11,1414.9,383.74,387.21,387.81,412.95,1571.71,245.24,244.49,240.85,242.2,972.78,476.68,478.04,484.05,489.9,1928.67,30.91,31.14,31.59,31.86,125.5,676.32,831.34,717.88,911.87,3137.4,291.65,344.53,383.15,383.19,1402.51,196.18,197.73,209.83,200.8,804.54,101.68,102.33,88.58,114.05,406.65,13290.19,13731.92,13982.29,14365.25,55369.65
Kep. Riau,1257,1328.56,1367.78,1368.72,5322.05,6542.19,5811.31,5731.36,6663.97,24748.82,18608.26,18643.15,18732.24,19941.7,75925.35,406.42,394.12,414.64,433.74,1648.93,54.74,56.5,53,54.45,218.68,8195.88,8206.21,8417.21,8436.74,33256.03,3100.72,3416.63,3511.38,3564.24,13592.98,622.7,646.16,498.82,747.26,2514.94,612.47,562.84,455.43,727.2,2357.95,1443.91,1455.1,1483.45,1526.99,5909.45,1200.58,1221.78,1223.1,1187.78,4833.25,554.93,566.22,556.94,569.83,2247.92,1.39,1.41,1.37,1.57,5.74,882.95,1165.39,862.97,1116.99,4028.29,548.6,545.64,535.47,553.46,2183.17,446.5,478.27,490.23,471.04,1886.04,79.88,63.97,55.42,73.6,272.86,44559.11,44563.25,44390.81,47439.27,180952.44
DKI Jakarta,350.63,371.54,363.45,377.72,1463.34,632.63,654.64,616.01,634.75,2538.03,52758.71,52257.53,54538.19,56490.17,216044.59,1263.15,1122.2,1042.93,933.99,4362.27,190.94,194.16,194.57,193.79,773.46,52003.38,49198.48,51792.8,54721.57,207716.24,70537.91,70568.5,70404.16,74036.05,285546.63,16873.79,17523.76,16734.36,18117.44,69249.35,20610.54,21092.01,20047.41,21642.92,83392.88,60074.33,60612.67,61331.54,63158.68,245177.22,53126.02,52851.05,51312.79,50663.59,207953.45,29895.02,29987.71,30023.64,30600.61,120506.98,37490.59,37590.31,37403.06,39083.09,151567.04,15813.54,17651.5,15631.89,15292.13,64389.06,21515.91,21771.68,21905.56,22664.68,87857.83,9354.49,9398.92,10261.11,10666.56,39681.07,16605.13,16796.17,16428.04,17951.89,67781.24,459096.71,459642.84,460031.51,477229.64,1856000.7
Jawa Barat,26109.11,29770.23,29100.85,23426.37,108406.55,6003.82,5925.6,5962.14,6074.64,23966.2,154077.78,156244.39,160191.31,168175.84,638689.32,1386.33,1312.98,1398.24,1445.51,5543.06,348.33,350.83,354.81,366,1419.97,31151.57,31444.87,31913.01,32258.45,126767.9,53945.04,55263.17,55734.24,56261.53,221203.99,17738.34,16214.41,15667.13,18361.61,67981.5,9836.94,9839.91,8443.58,10500.5,38620.93,22362.12,22540.51,23410.74,23569.61,91882.97,9640.97,9708.47,9837.45,9827.56,39014.44,5398.35,5490.09,5546.83,5598.41,22033.68,1615.3,1606.58,1331.99,1523.6,6077.47,6283.02,6679.75,6147.42,7068.06,26178.25,10699.77,10967.42,12085.17,11235.65,44988,3032.68,3130.62,3062.23,3441.33,12666.86,8292.49,8028.14,7256.75,8727.93,32305.31,367921.97,374517.97,377443.88,387862.57,1507746.39
Jawa Tengah,33300.72,31009.3,33831.54,28924.29,127065.84,5348.66,5484.6,5836.27,5656.63,22326.16,81425.37,83432.42,82758.32,85623.52,333239.63,286.76,272.62,295.95,315.19,1170.51,180.73,185.67,189.08,189.38,744.86,25067.35,25541.36,28164.3,27928.13,106701.15,36010.16,36787.15,37069.66,37446.42,147313.38,6055.99,6102.96,5499.43,6677.44,24335.82,7969.59,8073.72,7949.55,8602.26,32595.12,15127.13,15423.82,15802.31,15935.67,62288.94,6880.11,6879.05,6884.92,6901.6,27545.69,4756.83,4717.7,4743.66,4915.3,19133.49,963.54,952.29,929.88,970.91,3816.62,5986.71,6700.9,5621.74,6219.33,24528.68,9495.69,9675.57,9789.64,10014.09,38974.99,2297.14,2336.5,2335.58,2502.47,9471.68,3940.99,3863.36,3860,4404.22,16068.57,245093.45,247439,251561.84,253226.84,997321.13
DI Yogyakarta,2543.26,1917.73,2034.63,2142.57,8638.19,122.18,120.51,125.87,124.02,492.58,3229.68,3227.21,3077.42,3136.15,12670.46,40.13,41.38,40.68,44.67,166.85,27.52,27.65,27.88,27.93,110.99,2566.52,2586.99,2840.4,2685.37,10679.27,2060.59,2091.3,2083.94,2143.24,8379.07,1098.75,1092.02,1003.72,1276.92,4471.41,2333.59,2368.93,2031.72,2396.36,9130.59,4045.52,4060.57,4106.49,4117.22,16329.8,964.17,971.9,953.4,929.12,3818.58,1849.96,1881.47,1967.09,1935.68,7634.2,279.4,275.15,284.18,287.57,1126.3,1719.9,1861.92,1833.26,1867.28,7282.36,2452.87,2444.44,2560.24,2575.54,10033.09,818.52,836.61,902.08,885,3442.2,718.93,720.65,630.63,896.38,2966.6,26871.48,26526.42,26503.64,27471.03,107372.56
Jawa Timur,39748.68,46413.55,47929.05,36465.5,170556.77,19543.97,19897.18,19075.77,18753.12,77270.04,123958.62,122935.68,127625.25,130369.58,504889.13,1140.29,1146.55,1192.36,1231.9,4711.1,430.03,436.44,444.38,450.15,1761,36845.3,35753.26,39272.86,40546.48,152417.9,76241.13,76652.38,78242.65,81018.54,312154.69,10531.65,10836.22,10558.12,12630.66,44556.66,21219.92,21327.01,20971.8,22589.64,86108.36,27389.7,28333.48,29097.6,29136.16,113956.93,10457.64,10523.84,10538.14,10596.43,42116.04,7533.97,7544.59,7569.23,7593.5,30241.3,3075.51,3092.6,3103.63,3194.66,12466.4,8347.92,9272.04,8495.81,8832.77,34948.54,11480.68,11478.05,11275,11951.35,46185.09,3115.34,3111.2,3373.33,3247.44,12847.31,5433.16,5444.34,5122.83,5566.76,21567.09,406493.49,414198.41,423887.8,424174.65,1668754.36
Banten,6671.89,6327.78,6358.76,6058.15,25416.58,594.63,672.07,682.11,707.82,2656.62,38272.6,38434.92,38461.11,39859.39,155028.02,1059.59,1048.82,1116.7,1093.83,4318.93,121.66,122.32,125.39,124.82,494.19,11826.67,11833.78,12600.48,13290.63,49551.56,15286.83,15317.5,15416.56,15574.46,61595.34,5299.45,5497.2,5062.61,6204.8,22064.05,2808.82,2844.83,2761.47,2918.1,11333.21,7724.47,7789.94,7880.67,7976.46,31371.53,3521.59,3535.7,3538.38,3647.84,14243.5,10597.17,10602.17,10619.52,10816.03,42634.9,1110.67,1138.26,1127.03,1189.23,4565.19,1948.22,1987.68,1953.17,2101.27,7990.33,3497.73,3506.25,3527.56,3609.3,14140.83,1668.56,1676.81,1688.51,1701.58,6735.46,1696.2,1698.85,1693.96,1723.5,6812.51,113706.75,114034.86,114613.99,118597.18,460952.79
Bali,5136.36,5369.67,5313.16,5519.26,21338.45,325.28,333.13,351.78,353.54,1363.74,2319.42,2402.99,2288.65,2690.4,9701.45,63.09,66.19,65.16,73.99,268.43,79.37,79.48,82.54,82.53,323.91,3885.6,3912.55,4024.48,4020.4,15843.03,3337.11,3586.71,3483.7,3608.58,14016.09,1694.9,1787.2,1534.06,1622.16,6638.33,5396.38,5579.11,5058.79,5425.93,21460.21,3169.85,3160.29,3159.97,3223.77,12713.89,1570.67,1588.18,1564.83,1520.82,6244.5,1836.58,1902.93,1880,1922.13,7541.64,415.5,432.54,402.22,430.79,1681.05,1876.14,2615.39,2176.04,2306.25,8973.81,2073.48,2267,2266.97,2379.94,8987.39,1025.36,1097.36,1054.34,1092.21,4269.26,609.6,647.4,603.24,646.25,2506.49,34814.7,36828.11,35309.91,36918.96,143871.68
Nusa Tenggara Barat,5165.17,6132.26,5684.82,4729.93,21712.18,4047.12,3968.34,4052.56,4512.65,16580.67,904.71,962.82,1412.64,1162.68,4442.86,25.42,25.49,24.92,27.37,103.21,18.44,19.63,19.14,19.2,76.41,2152.62,2238.32,2607.9,2724.3,9723.13,3101.99,3379.16,3334.5,3315.84,13131.49,1162.45,1174.68,1044.75,1241.67,4623.55,291.35,254.45,251.96,347.48,1145.24,683.96,696.2,696.96,710.53,2787.64,945.33,954.91,976.31,973.21,3849.76,745.1,766.05,741.55,753.63,3006.32,41.4,42.08,40.7,44.07,168.25,1165.08,1367.85,1211.16,1343.94,5088.04,1151.89,1153,1176.53,1204.94,4686.35,540.54,542.98,553.69,564.93,2202.13,532.17,533.17,510.63,534.66,2110.63,22674.75,24211.39,24340.71,24211.01,95437.86
Nusa Tenggara Timur,4776.76,5006.97,4905.11,4913.06,19601.9,204.34,205.46,206.4,212.83,829.03,195.81,199.04,211.05,217.18,823.08,15.97,14.5,14.99,15.97,61.43,13.08,13.06,13.71,13.58,53.43,1628.35,1688.93,1965.83,2028.3,7311.42,1992.83,2016.28,2068.08,2139.71,8216.89,776.19,820.18,832.86,852.61,3281.84,88.29,97.43,95.25,118.82,399.79,1753.37,1739.58,1771.31,1776.35,7040.61,767.6,751.5,740.13,716.48,2975.72,412.52,416.97,425.07,426.28,1680.83,23,23.17,23.87,24.12,94.16,2078.98,2399.1,2306.14,2483.37,9267.6,1344.44,1498.44,1476.08,1571.02,5889.97,412.87,428.64,465.83,472.51,1779.86,303.23,310.94,308.98,309.84,1232.99,16787.64,17630.19,17830.69,18292.04,70540.56
Kalimantan Barat,9316.5,8445.81,8292.85,7756.41,33811.57,1677.33,1811.06,1854.26,2793.47,8136.12,5521.68,5883.92,5720.52,5601.79,22727.91,36.01,38.71,38.56,46.34,159.61,52.95,55.76,55.44,55.39,219.54,3314.2,3539.64,3916.95,4178.26,14949.06,4597.31,4811.61,4753.31,5096.6,19258.83,1095.71,1124.63,1041.78,1175.08,4437.2,684.13,694.91,681.96,785.27,2846.28,1995.45,2070.9,2052.42,2098.6,8217.37,1310.84,1321.89,1290.34,1304.24,5227.31,954.51,967.62,993.16,1040.34,3955.63,144.77,140.76,147.95,171.24,604.71,1525.66,1917.65,1677.24,1686.63,6807.18,1254.97,1282.04,1393.18,1170.26,5100.45,839.66,859.12,868.14,870.31,3437.24,347.96,331.2,267.61,369.25,1316.02,34669.64,35297.24,35045.68,36199.48,141212.04
Kalimantan Tengah,5364.55,5507.09,5746.19,5455.33,22073.16,3666.13,3483.62,3251.73,3997.74,14399.22,4194.85,4162.69,3924.92,3900.49,16182.95,25.64,26.15,26.97,26.78,105.54,22.09,22.53,23.18,23.15,90.94,1830.39,1865.02,2141.7,2545.54,8382.65,3007.09,3011.99,3015.27,3194.32,12228.68,1482.53,1594.81,1571.58,1829.73,6478.65,419.35,422.4,401.64,443.85,1687.25,397.48,397.7,397.98,367.26,1560.42,918.84,916.29,944.35,904.38,3683.85,492.34,457.86,481.02,566.05,1997.27,8.69,7.67,7.63,8.82,32.81,973.39,1675.67,1517.47,1725.2,5891.73,1121.5,1127.46,1158.32,1233.95,4641.23,518.41,521.36,546.38,554.1,2140.24,221.15,209.65,208.66,265.43,904.88,24664.41,25409.96,25364.99,27042.13,102481.47
Kalimantan Selatan,3817.87,5047.29,5615.57,4133.61,18614.34,7806.88,8099.09,8496.07,8824.7,33226.73,4228.8,4057.99,4191.27,4799.85,17277.92,40.07,40.31,43.11,47.91,171.4,142.46,148.54,152.51,158.17,601.69,2404.17,2503.65,2708.75,2747.47,10364.04,2967.63,3081.08,3042.24,3229.88,12320.82,1933.4,1955.77,1979.79,2050.67,7919.63,655.99,690.73,642.87,716.23,2705.83,1443.82,1448.88,1489.9,1526.27,5908.86,1093.72,1102.73,1105.35,1065.89,4367.68,809.21,815.69,844.22,849.61,3318.73,202.48,209.14,210.55,213.24,835.41,1771.25,1830.38,1739.58,1803.06,7144.27,1555.35,1558.91,1500.24,1596.82,6211.32,677.36,698.24,757.9,760.06,2893.56,376.99,402.98,375.94,386.45,1542.36,31927.44,33691.39,34895.88,34909.89,135424.59
Kalimantan Timur,8218.2,8182.32,8417.31,8186.07,33003.9,55249.93,56843.28,58526.04,57369.41,227988.67,23843.82,24082.62,23693.23,24589.86,96209.52,76.15,76.69,84.8,87.15,324.79,62.15,62.67,66.59,67.1,258.5,9064.11,8641.29,9370.48,9929.55,37005.44,6846.92,7107.23,7099.74,7163,28216.89,3299.56,3458.47,3358.88,3550.13,13667.05,1018.83,1061.29,1024.38,1088.9,4193.4,2185.07,2209.67,2240.84,2358.68,8994.26,1770.13,1796.01,1859.14,1894.74,7320.02,1062.15,1075.26,1074.63,1078.15,4290.18,218.79,228.59,230.06,234.08,911.51,1908.79,2200.22,1818.13,2181.15,8108.29,1872.01,1895.41,1823.34,1829.61,7420.37,946.66,959.78,974.72,980.06,3861.22,660.63,674.29,648.9,681.77,2665.59,118303.9,120555.1,122311.2,123269.4,484439.61
Kalimantan Utara,2705.2,2820.67,2900.61,2874.03,11300.51,4033.44,4076.17,4205.92,4410.24,16725.77,1373.12,1369.92,1401.04,1411.29,5555.37,10.99,11.3,11.76,12.64,46.7,10.59,10.76,11.08,11.43,43.86,1954.01,1920.73,2003.45,1960.91,7839.1,1775.45,1803.13,1834.19,1874.05,7286.83,891.46,968.61,956.86,1009.21,3826.14,213.93,216.93,220.9,230.2,881.96,505.28,518.22,529.29,537.42,2090.22,182.44,185.25,187.02,191.55,746.25,144.46,145.94,147.44,149.69,587.53,35.43,37.03,37.87,38.71,149.04,723.02,814.96,806.9,826.85,3171.73,409.95,409.28,418.14,433.51,1670.88,197.96,202.35,206.55,211.03,817.9,103.41,105.78,108.39,111.08,428.66,15270.16,15617.04,15987.4,16293.84,63168.43
Sulawesi Utara,4323.55,4345.28,4595.68,4775.62,18040.14,1195.45,1197.32,1226.78,1249.62,4869.17,2401.09,2221.03,2386.43,2525.85,9534.39,31.26,30.12,32.78,34.01,128.18,28.92,28.68,29.12,27.13,113.85,2931.16,3011.01,3079.92,3289.99,12312.09,2790.2,2923.64,2990.18,3143.19,11847.2,1590.17,1624.18,1574.72,2125.21,6914.28,421.61,432.05,338.67,496.44,1688.78,1145.01,1224.91,1259.22,1326.45,4955.59,893.52,923.41,922.07,966.79,3705.79,763.41,804.31,867.25,894.41,3329.38,18,18.14,19.28,21.76,77.18,1343.99,1673.2,1402.86,1531,5951.05,574.08,644.81,627.34,636.47,2482.7,976.26,997.8,1134.92,1183.68,4292.67,358.15,360.42,381.96,447.73,1548.26,21785.82,22460.33,22869.2,24675.35,91790.69
Sulawesi Tengah,7433.81,7669.96,7609.24,8080.11,30793.12,5878.74,6245.29,6232.27,6383.07,24739.37,10014.11,11552.75,11062.37,10988.98,43618.21,13.76,13.29,13.76,14.22,55.02,35.33,35.35,35.37,35.67,141.73,3347.19,3350.72,3352.11,3838.99,13889.02,2209.88,2320.83,2470.43,2669.38,9670.51,686.8,685.27,678.42,883.15,2933.64,128.98,130.64,128.27,137.14,525.04,1273.59,1288.24,1331.03,1361.86,5254.72,666.03,677.51,682.26,686.38,2712.19,472.87,473.39,481.91,519.93,1948.09,64.09,64.15,64.39,70.06,262.69,1355.14,2112.64,1581.26,1798.92,6847.97,937.46,936.99,982.96,1000.99,3858.4,401.34,426.76,436.74,452.76,1717.59,207.06,210.23,213.72,217.54,848.55,35126.19,38194.02,37356.49,39139.16,149815.86
Sulawesi Selatan,17138.1,18632.21,19638.4,14949.1,70357.8,3964.33,4096.75,4679.65,4487.35,17228.08,10302.7,10327.38,11384.59,12060.65,44075.32,78.05,87.01,85.48,102.76,353.3,98.58,100.21,105.18,106.21,410.19,9695.33,10160.08,11532.53,12222.05,43609.99,11142.35,13325.41,14062.89,14504.57,53035.21,2388.89,2501.5,2218.63,2791.98,9901,1047.23,1058.78,1023.89,1232.05,4361.95,6708.6,6787.25,6960.69,7065.8,27522.34,2892.85,2953.27,2896.79,2844.82,11587.74,2924.63,2977.24,3051.21,3052.41,12005.49,342.89,343.49,338.88,415.01,1440.27,3587.58,4226.85,3283.23,3740.02,14837.68,4731.75,5326.62,4795.43,5324.83,20178.62,1824.89,1909.34,1948.7,2273.44,7956.36,1081.34,1093.7,1072.45,1286.57,4534.06,79950.07,85907.08,89078.62,88459.63,343395.41
Sulawesi Tenggara,5472,5557.99,5350.32,5866.81,22247.11,4415.28,4453.12,4804.34,4886.75,18559.49,1628.79,1787.52,1749.76,1971.06,7137.13,12.62,13.11,11.73,13.36,50.82,44.15,45.84,45.9,44.64,180.53,2737.07,2926.72,3641.08,3922.22,13227.1,2913.76,3010.98,3257.26,3424.63,12606.64,1018.14,1032.02,1032.21,1087.36,4169.74,134.8,128.51,134.88,143.2,541.39,629.9,635.57,666.53,688.53,2620.53,558.86,565.57,580.06,594.71,2299.19,352.61,358.47,357.2,356.95,1425.23,46.73,47.82,47.71,50.76,193.02,1122.82,1334.86,1179.42,1201.1,4838.19,1144.67,1185.62,1259.86,1227.45,4817.6,248.13,255.64,288.32,273.95,1066.04,313.8,313.7,325.2,342.89,1295.58,22794.13,23653.07,24731.76,26096.36,97275.32
