Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[Seri 2010] PDRB Triwulanan Atas Dasar Harga Berlaku Menurut Lapangan Usaha di Provinsi Seluruh Indonesia (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,25223.76,28512.8,28703.54,22745.31,105185.41,4954.59,5146.01,5156.81,5512.46,20769.87,17269.56,17464.23,19199.4,19273.01,73206.19,123.78,122.14,135.42,138.99,520.33,98.26,101.73,106.45,108.34,414.78,8872.44,8927.93,9284.66,9680.24,36765.26,10051.75,11047.37,11148.72,11151.78,43399.63,4136.74,4705.87,4649.46,4907.49,18399.55,1310.64,1379.66,1356.2,1434.41,5480.92,3770.09,4132.95,4193.17,3779.51,15875.73,1989.16,2041.36,2083.79,2139.17,8253.48,2576.59,2604.8,2699.91,2805.4,10686.7,128.03,135.14,133.37,142.59,539.13,2840.72,3486.77,3439.52,3501.74,13268.74,2648.53,2776.7,2943.05,2899.12,11267.4,925.59,961.95,1063.06,1049.83,4000.44,804.16,783.12,756.03,822.01,3165.31,87724.38,94330.53,97052.56,92091.4,371198.88
Kep. Bangka Belitung,3961.88,4131.22,4386.65,4407.58,16887.33,1877.83,1942.75,2138.56,2253.42,8212.56,4185.6,4417.72,4666.85,4662.2,17932.38,26.51,27.44,28.38,28.73,111.06,4.31,4.43,4.45,4.49,17.68,2014.68,2050.1,2077.42,2172.11,8314.32,3002.28,3072.45,3178.55,3431.29,12684.56,699.09,773.75,708.91,911.27,3093.02,596.75,627.65,634.62,720.03,2579.05,435.82,439.97,440.91,470.72,1787.42,383.6,388.3,388.65,399.81,1560.35,743.89,746.27,756.17,765.32,3011.65,56.52,57.11,58.12,58.81,230.56,1070.76,1362.33,1159.69,1506.78,5099.56,516.36,620,685.96,698.17,2520.5,296.04,300.25,318.02,307.82,1222.13,174.97,175.47,151.44,195.28,697.16,20046.9,21137.22,21783.35,22993.82,85961.29
Kep. Riau,1952.84,2116.45,2176.94,2215.6,8461.83,8918.83,8059.02,8102.5,9615.74,34696.08,28083.85,28388.19,28666.09,30714.37,115852.49,670.3,649.66,689.07,724.29,2733.33,69.98,72.24,67.77,69.65,279.64,12882.34,13039.09,13531.45,13706.28,53159.16,5096.49,5645.68,5809.39,5923.31,22474.87,959.78,1007.56,735.86,1123.4,3826.6,814.22,758.38,613.79,981.18,3167.57,1730.13,1742.8,1776.93,1828.21,7078.07,1759.77,1808.6,1829.49,1793.96,7191.82,766.95,782.84,773.16,793.65,3116.59,1.58,1.63,1.58,1.85,6.63,1487.74,1962.77,1409.37,1838.08,6697.96,967.39,962.17,951.06,997.86,3878.48,607.63,654.47,670.91,638.76,2571.77,126.44,100.88,87.87,114.78,429.97,66896.26,67752.41,67893.23,73080.95,275622.85
DKI Jakarta,563.61,603.76,590.92,618.45,2376.74,1409.59,1546.74,1558.69,1751.29,6266.31,86478.54,86268.92,90529.46,94328.06,357604.99,2234.09,1965.86,1814.54,1598.19,7612.68,237.86,241.91,243.44,242.61,965.81,80304.71,76800.88,81800.42,87520.43,326426.43,120807.8,121226.67,120891.37,127669.71,490595.55,26899.12,28095.76,26853.08,29162.05,111010.02,31182.69,32030.31,30582.67,33297.3,127092.98,66435.07,67266.81,68070.46,70184.71,271957.05,81398.45,81852.43,80346.28,80593.83,324190.99,44215.24,44515.11,44548.96,45604.14,178883.45,61209.11,61566.29,61232.79,64247.98,248256.17,34436.29,39718.4,34120.78,33827.03,142102.51,35650.5,36132.23,36681.35,38121.64,146585.72,14880.62,14994.1,16412.29,17087.66,63374.66,26331.94,26644.65,26077.64,28529.05,107583.28,714675.23,721470.82,722355.14,754384.15,2912885.34
Jawa Barat,45896.09,51810.51,50323.29,40564.14,188594.03,6229.29,6310.86,6402.13,6593.5,25535.79,220056.08,224228.05,232050.49,245242.4,921577.02,2828.91,2645.9,2835.41,2932.02,11242.25,580.41,586.81,593.51,613.12,2373.85,46279.41,47224.01,48469.12,49635.55,191608.09,77221.32,79774.87,80642.42,81947.36,319585.97,28654.58,26379.59,25329.09,30016.03,110379.29,15158.47,15323.62,13196.92,16456.5,60135.5,21327.2,21415.8,22243.29,22383.6,87369.88,15557.62,15985.18,16437.24,16779.32,64759.36,6455.02,6572.01,6646.89,6718.53,26392.45,2413.65,2422.95,2018.3,2315.08,9169.97,10787.66,11870.92,10483.73,12299.44,45441.76,18351.51,18902.79,20860.41,19226.21,77340.93,4232.52,4381,4310.63,4863.18,17787.33,11563.8,11254.43,10221.04,12327.49,45366.76,533593.55,547089.29,553063.92,570913.47,2204660.23
Jawa Tengah,50961.43,47784.09,52552.36,45537.15,196835.03,8582.24,8890.51,9603.19,9552.49,36628.43,118155.84,120702.98,121297.18,126801.67,486957.68,337.99,322.08,347.52,370.22,1377.81,221.13,227.9,232.67,233.8,915.5,36610.4,37709.82,42035.08,41701.04,158056.34,47655.97,48718.08,49120.21,49904.78,195399.04,7930.47,8087.04,7194.33,8864.59,32076.43,10489.81,10637.53,10476.55,11436.47,43040.37,14789.82,15079.9,15455.4,15585.44,60910.56,10474.84,10622.14,10791.42,11056.37,42944.78,5878.54,5848.83,5886.81,6127.6,23741.78,1422.19,1408.5,1374.88,1444.44,5650.01,8645.02,9825.38,8137.17,9245.56,35853.14,15642,15994.19,16262.86,16685.41,64584.46,3332.78,3398.94,3402.47,3666.05,13800.24,5108.59,5032.06,5037.59,5785.32,20963.55,346239.07,350289.97,359207.71,363998.41,1419735.15
DI Yogyakarta,4167.69,3208.95,3469.81,3755.42,14601.86,160.05,161.42,172.77,170.49,664.74,4633.59,4638.11,4533.87,4643.04,18448.61,48.8,50.33,49.44,54.49,203.05,37.79,38.02,38.61,38.73,153.14,3609.01,3646.09,4033.31,3859.44,15147.86,2978.57,3026.26,3031.49,3133.1,12169.43,1618.21,1615.89,1499.57,1916.47,6650.15,3392.15,3519.45,3063,3662.62,13637.22,3931.14,3969.88,4029.43,4085.21,16015.67,1467.78,1497.77,1495.94,1493.44,5954.92,2517.77,2570.83,2713.01,2674.01,10475.62,338.07,335.12,349.2,357.23,1379.63,2813.6,3051.34,3048.01,3143.14,12056.1,3203.28,3210.98,3387.42,3432.54,13234.22,1111.91,1145.54,1238.27,1233.42,4729.13,938.37,940.72,828.22,1184.99,3892.29,36967.77,36626.71,36981.38,38837.79,149413.65
Jawa Timur,65068.5,74977.52,79219.65,62516.97,281782.64,22314.88,24522.53,24907.81,26117.13,97862.35,181708.06,182856.39,191796.8,197514.01,753875.26,1737.89,1757.4,1848.02,1914.28,7257.59,553.21,566.6,584.07,599.16,2303.05,53371.88,52025.14,57506.59,59804.94,222708.56,109786.84,110642.86,113218.74,119035.55,452683.98,16679.61,17493.41,16650.65,20650.1,71473.76,33249.55,33550.33,33055.13,36583.57,136438.58,30777.35,31807.06,33026.02,33102.85,128713.28,16050.5,16332.92,16576.88,17019.11,65979.41,10505.36,10522.98,10564.74,10654.33,42247.42,4869.4,4903.47,4928.84,5116.18,19817.89,13697.08,15321.78,13921.95,14481.36,57422.17,16339.5,16399.33,16117.14,17137.15,65993.12,4276.59,4289.84,4655.83,4577.42,17799.68,7612.2,7641.95,7201.5,7977.64,30433.28,588598.4,605611.5,625780.35,634801.75,2454792
Banten,10384.23,9945.18,10077.18,9793.17,40199.75,1015.51,1167.55,1212.1,1263.7,4658.86,51138.05,51687.1,52260.31,54729.08,209814.53,2980.73,3017.13,3165.48,2977.51,12140.85,143.69,144.53,148.77,148.17,585.16,19157.72,19479.28,21009.18,22450.52,82096.7,21192.25,21363.08,21522.74,21820.91,85898.99,9690.29,10387.11,8988.23,12628.22,41693.85,3931.03,3986.19,3875.87,4097.74,15890.83,6536.72,6595.37,6678.98,6763.69,26574.75,5406.91,5491.36,5568.37,5856.89,22323.54,13920.26,13948.94,14095.71,14432.3,56397.21,1784.01,1834.19,1803.35,1907.87,7329.42,3483.03,3557.19,3535.73,3881.91,14457.87,5985.23,6027.59,6077,6256.37,24346.2,2532.55,2555.41,2591.86,2618.51,10298.33,2760.55,2767.66,2772.52,2862.73,11163.47,162042.76,163954.88,165383.38,174489.29,665870.3
Bali,8240.54,8689.6,8699.94,9136.65,34766.74,510.8,522.52,554.52,560.14,2147.97,3476.07,3628.83,3484.91,4134.46,14724.28,110.18,115.35,113.29,129.63,468.45,101.61,101.72,105.65,105.74,414.72,5852.99,5940.43,6165.99,6216.08,24175.49,4806.76,5178.79,5061.45,5275.91,20322.9,3182.23,3398.52,2829.22,3028.16,12438.13,9125.72,9465.46,8621.78,9388.92,36601.87,3675.08,3679.67,3700.31,3781.56,14836.63,2363.37,2434.96,2445.45,2442.34,9686.12,2442.86,2539.5,2516.64,2592.67,10091.66,622.43,649.82,606.68,654.85,2533.79,2830.91,3997.87,3321.46,3539.4,13689.63,3087.38,3389.03,3392.19,3584.77,13453.38,1487.32,1595.94,1547.28,1607.76,6238.29,937.1,997.59,932.9,1008.8,3876.38,52853.35,56325.6,54099.65,57187.83,220466.43
Nusa Tenggara Barat,7621.87,8941.08,8362.22,7007.51,31932.67,5799.9,5787.86,5991.12,6704.34,24283.23,1129.52,1203.53,1796.26,1474.25,5603.56,29.2,30.05,29.41,31.73,120.38,27.47,29.23,28.56,28.67,113.93,2991.86,3127.21,3686.71,3861.52,13667.3,4618.75,5042.36,4979.41,4956.31,19596.83,1733.89,1780.57,1579.18,1901.92,6995.55,496.87,435.51,432.63,608,1973,758.4,772.85,774.58,790.06,3095.89,1422.77,1459.25,1517.78,1543.81,5943.62,1102.34,1133.55,1101.35,1127.48,4464.72,59.14,60.13,58.06,62.98,240.31,2059.7,2458.23,2165.42,2412.67,9096.02,1745.99,1749.51,1808.05,1864.38,7167.93,715.68,721.88,738.23,755.13,2930.92,724.03,732.26,700.52,732.6,2889.41,33037.37,35465.07,35749.5,35863.34,140115.27
Nusa Tenggara Timur,7787.51,8188.38,8151.32,8211.87,32339.08,293,294.24,295.29,306.77,1189.29,308.76,316.97,337.59,349.55,1312.87,22.19,21,23.26,24.42,90.86,16.6,16.57,17.48,17.31,67.96,2523.24,2646.44,3093.97,3221.53,11485.17,3054.38,3149.38,3219.05,3301.62,12724.43,1176.97,1269.65,1286.86,1325.12,5058.6,137.08,150.13,146.96,179.41,613.58,2040.4,2027.13,2074,2080.25,8221.78,1245.58,1239.01,1238.6,1223.44,4946.63,590.72,609.34,620.5,646.8,2467.36,40.24,40.9,41.85,41.69,164.68,3273.35,3932.62,3667.94,3992.49,14866.4,2360.2,2703.96,2664.66,2869.8,10598.63,666.21,703.87,737.68,756.56,2864.33,456.5,473.1,463.9,476.25,1869.75,25992.93,27782.69,28080.91,29024.88,110881.41
Kalimantan Barat,13323.45,12181.26,12145.27,11570.1,49220.07,3341.47,3648.3,3621.53,5454.88,16066.18,9058.76,9763.69,9615.4,9600.62,38038.46,62.11,67.26,67.07,80.52,276.96,68.55,72.41,71.59,71.84,284.38,6446.85,6938.42,7775.18,8555.21,29715.67,7060.19,7375.03,7307.29,7857.35,29599.86,1939.46,2032.09,1832.38,2133.11,7937.05,1137.22,1156.51,1136.73,1308.04,4738.51,2303.74,2392.18,2380.29,2433.93,9510.14,1947.19,1989.19,1969.79,2029.78,7935.95,1506.47,1530.58,1585.77,1671.06,6293.88,210.55,205.27,216.95,251.9,884.66,3506.02,4419.55,3926.49,3995.97,15848.03,1921.49,1965.36,2135.85,1825.62,7848.32,1306.32,1367.53,1390.87,1406.6,5471.34,435.81,413.28,335.57,467.04,1651.7,55575.65,57517.92,57514.03,60713.56,231321.16
Kalimantan Tengah,8807.18,9143.74,9708.78,9956.58,37616.29,3635.2,3614.47,4065.06,5999.75,17314.49,7298.24,7247.76,6862.94,7044.26,28453.21,39.56,40.87,42.22,41.95,164.61,40.35,41.58,43.34,43.62,168.89,3271.57,3382.71,3889.97,4667.35,15211.61,5147.95,5175.32,5188.9,5587.2,21099.38,2547.72,2740.61,2729.03,3218.57,11235.92,730.08,740.45,712.08,789.34,2971.95,501.93,495.85,499.63,461.84,1959.26,1422.09,1434.97,1499.75,1468.14,5824.95,867.24,811.79,858.01,1030.55,3567.59,14.75,13.12,13.1,15.39,56.36,1608.82,2936.27,2601.86,3024.27,10171.23,1922.06,1968.77,2078,2227.95,8196.77,947.52,992.98,1050.44,1072.61,4063.56,381.98,363.66,364.88,469.38,1579.9,39184.25,41144.93,42208,47118.76,169655.94
Kalimantan Selatan,5475.45,7259.73,8056.6,6072.2,26863.97,8597.89,9614.03,11350.36,12896.97,42459.25,6428.42,6237.91,6506.56,7637.33,26810.22,69.33,69.2,74.09,82.35,294.97,202.22,210.91,216.98,225.1,855.21,3591.25,3775.36,4132.31,4243.45,15742.37,4764.21,4980.58,4931.74,5259.84,19936.38,2933.13,3001.76,3032.48,3159.27,12126.64,970.2,1029.7,959.04,1071.7,4030.64,1842.03,1858.52,1916.89,1968.91,7586.35,1699.03,1735.26,1764.18,1735.39,6933.86,1134.92,1152.32,1194.91,1205.48,4687.63,332.29,345.23,348.42,353.26,1379.2,2900.33,3014.06,2854.13,2963.31,11731.82,2357.16,2371.68,2292.17,2443.27,9464.28,1047.94,1087.98,1183.06,1189.18,4508.16,600.72,643.86,604.72,622.15,2471.45,44946.53,48388.09,51418.63,53129.17,197882.42
Kalimantan Timur,14166.75,14404.16,15220.72,15341.29,59132.92,69182.65,76396.86,84105.56,84509.77,314194.85,30253.57,30856.16,30657.13,32050.37,123817.23,92.2,93.14,103.41,106.72,395.47,83.39,84.11,89.8,91.08,348.38,15099.26,14492.02,15803.36,16924.33,62318.97,10004.11,10447.17,10415.72,10607.89,41474.89,5529.15,5916.85,5648.74,6125.18,23219.93,1615.8,1686.21,1639.6,1766.02,6707.64,2477.87,2506.62,2543.94,2678.32,10206.75,2648.93,2721.79,2876.72,2996.72,11244.16,1452.66,1474.04,1474.48,1490.29,5891.47,329.62,346.94,349.97,358.02,1384.56,2795.01,3669.66,3017.85,3715.66,13198.18,3067.66,3128.38,3062.48,3081.81,12340.33,1501.49,1527.3,1583.62,1592.68,6205.1,1110.83,1153.01,1113.25,1174.78,4551.86,161410.93,170904.42,179706.36,184610.97,696632.67
Kalimantan Utara,4259.96,4495.68,4664.56,4664.74,18084.95,7177.46,7340.71,7644.97,8234.62,30397.76,2411.59,2428.53,2510.22,2579.52,9929.87,14.11,14.76,15.64,16.94,61.45,16.1,16.6,17.3,18.07,68.07,3697.14,3715.97,3893.31,3828.83,15135.25,3317.92,3415.86,3513.67,3610.14,13857.59,1596.51,1765.18,1747.13,1878,6986.81,396.38,407.55,418.97,444.99,1667.88,694.96,721.66,749.38,774.9,2940.89,302.03,309.03,313.94,323.1,1248.1,200.51,203.49,206.46,210.06,820.52,57.62,60.37,62.4,64.66,245.05,1167.6,1329.5,1325.78,1369.79,5192.66,678.69,688.54,711.12,745.12,2823.48,304,311.37,318.85,327.63,1261.85,194.05,199.05,204.56,210.38,808.05,26486.61,27423.86,28318.27,29301.48,111530.22
Sulawesi Utara,7039.57,7248.14,7714.35,8073.35,30075.42,1919.95,1865.99,1959.61,1993.44,7738.99,3618.08,3445.93,3720.64,4012.35,14796.99,34.8,33.43,36.46,37.57,142.27,41.13,40.8,41.6,38.81,162.34,3932.95,4091.35,4230.57,4526.45,16781.32,4356.78,4598.54,4726.21,4987.46,18668.99,2907.66,3006.01,2872.71,4066.15,12852.53,557.72,577.07,455.28,667.25,2257.32,1360.52,1457.77,1513.12,1594.37,5925.77,1353.84,1416.28,1439.61,1530.01,5739.73,1041,1101.54,1194.67,1234.61,4571.81,32.11,32.9,35,39.55,139.57,2361.69,2862.84,2398.42,2660.45,10283.4,947.59,1066.92,1063.62,1081.87,4159.99,1329.17,1371.34,1574.09,1646.84,5921.45,551.63,555.36,592.94,702.62,2402.54,33386.18,34772.21,35568.87,38893.15,142620.42
Sulawesi Tengah,10982.35,11498.83,11403.08,12615.79,46500.06,7212.68,8330.55,9133.1,10222.04,34898.37,15691.77,20912.17,22656.42,24286.17,83546.53,13.96,13.62,14.11,14.61,56.3,51.93,52.78,53.81,54.85,213.37,5775.22,5787.66,5792.38,6675.95,24031.21,3577.65,3780.75,4058.03,4430.33,15846.75,1112.45,1106.17,1110.19,1494.6,4823.4,211.9,214.79,211.46,226.43,864.59,1591.99,1629.96,1688.81,1724.99,6635.76,1023.19,1056.65,1082.19,1116.79,4278.82,714.93,716,729.25,794.23,2954.41,99.06,99.38,99.89,109.08,407.41,2301.58,3602.16,2705.4,3098.29,11707.43,1503.81,1503.35,1602.19,1625.5,6234.84,643.29,716.3,740.01,774.9,2874.49,343.01,348.3,354.17,361.12,1406.6,52850.78,61369.42,63434.5,69625.64,247280.35
Sulawesi Selatan,29255.73,32373.24,34572.04,26633.66,122834.66,5806.42,5942.09,7054.64,7101.77,25904.92,15731.77,15995.69,17565.39,18799.69,68092.54,80.67,90.41,89.25,107.27,367.61,128.8,132.44,139.01,141.19,541.44,17147.14,18164.84,20860.79,22387.98,78560.75,16466.22,20033.87,21053.82,21936.61,79490.51,4003.16,4240.6,3670.71,4850.3,16764.76,1564.95,1586.06,1546.45,1868.79,6566.25,7369.56,7459.53,7664.71,7803.33,30297.13,4817.25,4999.06,4975.7,5001.42,19793.43,4802.55,4890.37,5017.67,5036.95,19747.55,557.07,562.67,553.94,681.07,2354.76,5849.22,7091.45,5352.11,6161.69,24454.47,6843.8,7704.97,6939.78,7726.14,29214.69,2916.83,3054.58,3150.44,3680.15,12801.99,1674.95,1698.29,1673.39,2023.02,7069.66,125016.09,136020.17,141879.84,141941.04,544857.14
Sulawesi Tenggara,7969.59,8178.78,7960.09,8816.44,32924.91,6250.4,6458,7016.3,7263.92,26988.62,2370.08,2649.2,2616.95,3004.63,10640.86,13.69,14.45,13.2,15.1,56.44,56.36,58.58,58.84,57.47,231.25,4110.93,4443.47,5587.8,6101.93,20244.12,4087.77,4233.66,4632.34,4868.67,17822.44,1287.63,1319.03,1311.09,1410.27,5328.02,185.1,176.86,185.73,197.28,744.97,591.18,596.62,624.5,645.56,2457.86,827.14,849.48,886.13,926.07,3488.82,445.19,454.8,454.36,455.91,1810.26,63.69,65.99,66.87,71.06,267.61,1576.56,1954.89,1674.93,1748.17,6954.55,1522.38,1577.15,1687.45,1671.14,6458.12,329.11,339.89,385.67,366.67,1421.34,394.99,397.27,411.55,432.77,1636.57,32081.8,33768.11,35573.81,38053.06,139476.77
