Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[Seri 2010] PDRB Triwulanan Atas Dasar Harga Konstan Menurut Lapangan Usaha di Provinsi Seluruh Indonesia (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,16925.06,18505.45,18825.79,14055.96,68312.25,3442.04,3406.22,3464.64,3218.06,13530.96,10879.94,10299.24,11352.39,11804.71,44336.28,109.76,105.74,117.11,99.39,432,62.1,62.98,65.19,64.9,255.16,5888.96,5676.51,5894,6214.14,23673.61,7574.63,6855.52,7126.91,6720.99,28278.05,3290.6,2889.32,3119.02,2875.73,12174.67,940.63,842.65,870.5,825.84,3479.63,3045.53,3321.19,3324.64,3297.09,12988.46,1263.76,1216.11,1293.08,1332.32,5105.27,1919.97,1805.38,1804.59,1800.25,7330.19,85.47,80.21,83.1,81,329.78,1874.41,1982.39,2014.19,1958.87,7829.86,1815.69,1863.66,1929.73,1787.75,7396.83,628.27,608.17,722.36,705.84,2664.65,609.33,506.7,539.13,546.78,2201.94,60356.15,60027.45,62546.38,57389.61,240319.59
Kep. Bangka Belitung,2498.68,2652.82,2780.14,2734.73,10666.36,1559.52,1476.82,1509.14,1490.52,6036,2799.29,2797.83,2759.16,2902.85,11259.12,13.52,13.45,13.97,14.33,55.27,2.43,2.37,2.41,2.5,9.72,1199.11,1125.48,1155.59,1215.08,4695.26,1835.51,1739.28,1794.33,1874.29,7243.41,498.7,354.87,397.29,474.54,1725.4,331.38,300.45,318.77,329.19,1279.78,338.5,357.24,371.35,378.09,1445.18,232.76,219.93,232.99,235.75,921.44,451.85,434.96,454.08,466.12,1807,31.06,26.6,29.07,31.94,118.68,728.58,760.47,718.12,769.98,2977.14,347.29,344.44,381.38,296.25,1369.37,188.84,157.51,167.3,191.13,704.77,107.26,86.44,93.28,105.04,392.02,13164.29,12850.94,13178.38,13512.33,52705.94
Kep. Riau,1486.69,1318.12,1330.78,1331.19,5466.78,7033.12,5619.8,5860.34,6420.28,24933.55,17337.6,17325.38,18048.76,18614.05,71325.79,403.96,387.32,390.03,399.35,1580.66,54.36,53.76,56.99,53.55,218.65,8192.1,7499.5,7740.24,8320.33,31752.17,3742.94,3485.06,3138.49,3083.13,13449.61,898.11,413.64,595.15,651.55,2558.45,749.36,462.71,628.3,686.54,2526.91,1208.74,1359.61,1386.38,1437.67,5392.39,1203.12,1170.6,1203.37,1221.21,4798.29,650.23,569.76,552.08,558.91,2330.97,1.57,1,1,1.46,5.03,972.83,1121.77,1107.82,1196.02,4398.45,619.37,525.84,556.89,557.48,2259.58,397.06,364.97,466.69,450.73,1679.46,145.42,8.67,47.66,80.72,282.47,45096.57,41687.5,43110.97,45064.17,174959.21
DKI Jakarta,351.84,349.64,352,351.61,1405.1,675.74,669.04,682.7,617.92,2645.4,53271.22,41711.02,48721.23,50848.47,194551.94,1356.4,1228.26,1281.35,1345.63,5211.64,185.8,176.4,192.02,189.01,743.23,54931.8,46704.28,52526.11,53370.61,207532.81,71310.31,61938.04,67928.32,69595.84,270772.51,16955.89,12390.89,15528.31,16540.75,61415.84,23013.4,14521.78,18773.72,20204.84,76513.74,55707.25,59123.03,59717.78,59728.63,234276.68,57323.29,48089.73,48924.76,53374.96,207712.74,29782.96,28891.89,29866.11,29870.89,118411.85,39284.94,35979.9,38162.3,38460.37,151887.51,16009.4,17421.68,16807.81,16015.5,66254.39,21514.79,21003.74,22302.13,22332.62,87153.29,8140.1,8243.38,10069.49,10255.71,36708.69,18366.36,15948.1,17318.91,17460.36,69093.73,468181.5,414390.8,449155.06,460563.73,1792291.09
Jawa Barat,22556.69,32910.74,28393.37,23139.99,107000.79,6202.88,5763.8,5731.5,6073.07,23771.26,161479.87,145746.25,151493.99,154079.32,612799.43,1315,1137.83,1228.23,1283.25,4964.31,296.15,319.17,332.15,347.71,1295.18,31123.83,28653.98,29338.45,29945.75,119062.01,54458.89,52406.98,54019.52,53489.46,214374.85,18209.16,15422.73,16695.51,17770.01,68097.41,10386.75,7991.39,9765.02,10491.69,38634.85,18972.6,22034.27,22281.38,22344.52,85632.78,9364.79,8621.99,9293.37,9634.64,36914.8,5146.85,4718.07,4774.45,5076.68,19716.06,1807.67,940.65,1380.07,1470.74,5599.12,6468.3,6527.02,6760.83,6960.69,26716.83,10927.55,10970.08,11982.71,11097.85,44978.19,3224.8,2449.93,2827.44,3275.32,11777.49,8955.4,6041.14,8352,8696.83,32045.37,370897.2,352656.03,364649.98,365177.52,1453380.72
Jawa Tengah,29305.11,32720.72,35948.21,28137.73,126111.76,5579.15,5200.03,5371.49,5234.6,21385.27,84097.59,80777.18,79975.42,80767.48,325617.67,273.84,261.65,282.39,286.84,1104.73,172.99,175.27,176.35,178.61,703.22,24860.33,23442.38,25355,25723,99380.71,36210.12,32690.78,34845.31,35486.84,139233.05,8623.08,3297.66,5547.15,6096.74,23564.63,8351.53,6683.77,7809.57,7928.87,30773.74,13713.29,14967.81,14994.52,15063.59,58739.21,7091.15,6524.07,6704.5,6786.43,27106.15,4759.32,4558.48,4689.89,4722.65,18730.35,1010.53,832.77,902.37,957.24,3702.92,6068.31,6120.32,6127.12,6371.32,24687.07,9623.2,9544.32,9785.43,9995.12,38948.07,2291.36,2321.35,2358.68,2483.07,9454.46,4373.11,3563.05,4022.71,4025.39,15984.26,246404.03,233681.59,244896.12,240245.53,965227.27
DI Yogyakarta,2359.18,2147.89,2320.63,1706.95,8534.64,126.02,119.04,126.81,136.5,508.38,3216.88,3025.47,3160.64,3229.13,12632.11,42.56,38.89,40.32,41.16,162.93,23.28,26.23,27.12,27.28,103.9,2303.69,2130.4,2478.4,2724.34,9636.84,2065.93,1961.82,2120.22,2106.06,8254.03,1248.27,882.96,1087.5,1164.48,4383.21,2385.55,1492.57,2147.13,2468.96,8494.21,3078.27,3428.76,3535.34,3951.97,13994.34,961.58,924.04,929.51,948.78,3763.92,1876.32,1850.6,1964.37,1903.24,7594.53,267.16,218.05,278.01,278.77,1041.99,1687.46,1916.63,1822.98,1883.52,7310.59,2330.53,2331.3,2443.86,2449.81,9555.5,737.85,804.93,846.67,905.35,3294.8,681.25,400.82,563.66,786.89,2432.62,25391.78,23700.4,25893.16,26713.19,101698.52
Jawa Timur,37426.93,47618.43,47715.3,34870.58,167631.24,21430.19,18988.56,19216.74,21262.47,80897.97,124761.59,114965.32,123905.72,124743.93,488376.56,1116.64,1078.8,1123.81,1132.64,4451.89,405.68,413.01,421.77,426.07,1666.53,38000.52,35277.02,38482.84,36892.06,148652.44,75283.29,67466.32,72313.3,74593.45,289656.36,11965.99,8768.34,10671.92,12060.02,43466.26,22767.71,18576.23,20380.57,21824.12,83548.62,25251.62,26868.95,27114.42,27377.57,106612.55,10544.42,10076.82,10386.75,10441.28,41449.26,7336.62,7339.38,7415.9,7473.79,29565.69,3345.05,2817.19,2964.86,3052.92,12180.02,8651.53,8763.89,8649.45,8783.63,34848.51,11040.8,11004.99,11518.1,12196.11,45760,2982,3022.26,3113.88,3121.32,12239.46,5968.27,3855.4,5038.1,5527.42,20389.19,408278.85,386900.9,410433.42,405779.38,1611392.55
Banten,6236.84,6360.62,6440.94,6236.68,25275.08,732.92,710.22,600.94,596.56,2640.63,38358.66,34822.79,36375.74,37981.37,147538.56,1036.22,858.92,946.26,990.66,3832.07,113.42,117,118.93,121.24,470.59,11177.13,10347.93,11193.39,12008.86,44727.31,15769.42,14691.1,15176.7,14844.75,60481.98,6777.57,3770.05,4785.1,5538.31,20871.02,2944.7,2512.81,2633.04,2775.24,10865.79,7059.49,7481.95,7591.44,7602.94,29735.82,3373.55,3311.19,3356.64,3450.47,13491.85,10459.08,10015.04,10369.56,10548.03,41391.71,1264.89,1086.74,1146.5,1129.07,4627.21,2002.16,1980.53,2014.04,2060.1,8056.83,3495.3,3482.28,3641.78,3680.01,14299.37,1497.89,1456.08,1518.86,1652.97,6125.81,1848.02,1555.91,1643.51,1669.5,6716.94,114147.25,104561.18,109553.38,112886.76,441148.58
Bali,5146.53,5345.15,5326.83,5450.68,21269.19,351.18,338.23,341.4,331.96,1362.77,2378.7,2378.14,2459.6,2478.34,9694.78,86.43,66.07,63.42,66.89,282.81,85.15,85.19,85.17,81.75,337.26,4010.97,3930.71,3957.14,3957.2,15856.02,3599.51,3581.03,3534.49,3504.19,14219.22,2658.63,1753.24,1825.45,1825.49,8062.81,7175.22,5388.93,5570.77,5767.97,23902.89,3019.23,3038.39,3158.52,3158.9,12375.04,1747.92,1559.43,1598.47,1550.86,6456.68,1883.92,1872.9,1870.97,1876.8,7504.59,439.53,426.59,434.99,435.51,1736.62,2216.68,2223.46,2231.25,2250.21,8921.6,2150.08,2192.25,2271.26,2303.11,8916.71,1022.76,1009.3,990.19,1020.02,4042.26,640.41,622.78,647.09,647.4,2557.68,38612.85,35811.81,36367.01,36707.27,147498.94
Nusa Tenggara Barat,4836.44,6353.49,5652.65,4623.51,21466.1,3998.46,3977.09,4060.06,4570.53,16606.14,879.86,983.61,1382.73,1105.36,4351.56,23.49,23.19,24.48,24.63,95.8,18.92,19.59,19.32,18.2,76.03,2155.78,1946.66,2271.35,2551.68,8925.47,3273.42,3240.17,3292.08,3103.22,12908.89,1605.7,735.64,1036.7,1148.54,4526.59,382.3,154.24,269.3,324.13,1129.96,608.84,681.74,682.41,682.53,2655.52,892.84,880.69,945.91,968.6,3688.04,742.94,743.15,725.29,751.27,2962.65,45.19,40.42,40.54,41.54,167.69,1209.99,1224.01,1224.9,1342.05,5000.96,1163.02,1130.54,1130.61,1185.36,4609.53,532.81,479.17,504.71,524.87,2041.56,575.51,495.09,502.19,503.61,2076.4,22945.51,23108.49,23765.24,23469.63,93288.87
Nusa Tenggara Timur,4320.04,4835.99,4708.5,4816.12,18680.64,204.1,201.83,202.89,204.78,813.61,215.21,217.09,213.89,221.11,867.3,14.22,14.21,14.43,15.71,58.57,10.81,12.08,12.35,12.75,47.99,1730.72,1605.26,1702.38,1793.96,6832.32,2066.73,1884.83,1956.58,1972.27,7880.41,911.17,704.31,775.85,811.31,3202.64,111.36,75.54,89.04,105.77,381.71,1588.03,1741.92,1759.79,1760.01,6849.74,688.17,705.84,737.96,769.49,2901.46,413.11,393.63,412.77,412.81,1632.32,43.93,21.18,22.22,23.03,110.35,2221.79,2368.3,2500.96,2507.8,9598.86,1410.64,1414.19,1599.4,1600.51,6024.75,412.38,406.49,406.31,407.48,1632.67,386.71,297.54,303.63,306.4,1294.28,16749.13,16900.21,17418.97,17741.31,68809.61
Kalimantan Barat,8948.48,7573.14,7859.82,7989.92,32371.35,1733.06,2266.28,1954.23,1972.73,7926.3,5385.9,5250.68,5298.93,5741.99,21677.5,34.4,38.63,41.96,42.84,157.83,50.16,52.32,52.41,52.54,207.44,3384.49,3014.31,3563.91,3853.48,13816.19,4951.31,4166.38,4594.85,4791.53,18504.07,1441.61,1025.2,1122.36,1152.78,4741.97,753.37,476.48,676.43,711.66,2617.94,1889.24,1925.79,1979.64,1918.01,7712.68,1273.13,1193.24,1265.17,1270.63,5002.17,971.05,924.11,971.58,957.35,3824.1,153.14,147.13,151.92,149.92,602.11,1655.43,1768.15,1740.85,1718.26,6882.69,1198.02,1180.82,1274.65,1226.88,4880.37,520.74,548.67,629.3,819.29,2517.99,357.13,301.29,308.16,334.09,1300.67,34700.66,31852.63,33486.18,34703.91,134743.38
Kalimantan Tengah,5188.16,5327.92,5490.16,5298.68,21304.92,4787.79,3745.09,2993.77,2763.6,14290.26,3695.55,3778.96,3670.11,4236.8,15381.42,24.41,25.17,26.82,26.13,102.52,20.96,21.28,21.28,21.44,84.96,1898.54,1698.07,1967.68,2161.16,7725.44,3048.15,2920.58,2968.79,2973.93,11911.46,1581.8,1493.25,1521.64,1656.23,6252.92,433.59,382.48,404.85,423,1643.92,302.41,315.21,326.08,397.2,1340.9,845.26,838.29,881.31,890.77,3455.63,479.83,443.74,492.33,544.05,1959.94,8.92,6.99,7.69,8.62,32.22,1314.98,1320.29,1703.59,1753.08,6091.94,1098.29,1085.6,1188.87,1192.39,4565.15,449.17,411.78,506.96,530.77,1898.69,230.38,184.33,223.17,253.43,891.31,25408.19,23999.02,24395.12,25131.29,98933.61
Kalimantan Selatan,3849.99,5000.67,5484.38,4064.37,18399.41,8198.43,7664.94,7663.69,8379.35,31906.41,4211.45,3932.89,3972.78,4181.78,16298.91,39.36,39.61,42.12,42.67,163.76,136,141.87,145.38,149.61,572.86,2440.85,2450.08,2550.89,2633.53,10075.35,2989.07,2913.58,3019.67,3049.81,11972.12,2008.48,1846.19,1933.14,1985.48,7773.29,686.94,637.05,648.04,656.45,2628.49,1348.25,1356.5,1389.32,1416.83,5510.9,1100.23,1048.45,1077.59,1090.07,4316.33,775.93,769.85,796.64,801.69,3144.11,213.01,198.25,196.26,198.71,806.23,1718.19,1727.38,1791.41,1796.25,7033.24,1550.9,1467.77,1521.94,1576.61,6117.21,629.59,652.52,670.64,676.88,2629.63,391.09,371.96,376.02,377.02,1516.09,32287.75,32219.56,33279.9,33077.1,130864.32
Kalimantan Timur,8523.67,8125.2,8170.79,8207.04,33026.69,57801.74,54191.25,55069.89,55846.31,222909.2,24721.59,22145.78,23050.36,23992.04,93909.77,75.98,76.82,82.22,82.34,317.37,59.96,62.02,62.6,63.41,248,9066.51,8688.32,8819.28,9027.05,35601.17,6858.76,6662.39,6745.79,6802.97,27069.91,3537.85,2941.75,3363.03,3438.47,13281.1,1118.39,945.96,1011.94,1032.13,4108.42,2009.33,2070.17,2095.31,2163.67,8338.48,1824.3,1733.97,1699.92,1879.69,7137.89,1094.82,1084.79,1075.33,1066.17,4321.11,229.31,215.06,221.71,223.51,889.6,1975.7,1982.67,1987.84,2004.92,7951.12,1738.48,1781.35,1854.21,1870.69,7244.72,765.05,811.88,900.54,926.57,3404.05,689.6,625.9,655.54,663.7,2634.73,122091.04,114145.31,116866.3,119290.69,472393.33
Kalimantan Utara,2773.35,2729.31,2717.61,2705.37,10925.64,4215.26,3775.77,3844.76,3828.43,15664.22,1383.55,1323.42,1346.21,1360.29,5413.47,10.37,10.53,11.96,11.49,44.35,10.31,10.2,10.72,11.71,42.94,1954.57,1831.71,2055.31,2063.58,7905.16,1715.54,1669.34,1711.74,1703.02,6799.64,1014.47,931.94,943.86,930.67,3820.95,234.17,203.83,208.01,212.31,858.32,474.44,481.52,488.56,493.19,1937.71,174.9,168.01,170.34,183.07,696.33,144.06,141.29,143.45,146.43,575.23,36.84,36.47,36.96,35.62,145.89,756.7,771.61,809.41,826.11,3163.83,404.21,388.48,397.6,406.92,1597.21,183.1,185.99,190.73,193.68,753.5,97.79,99.79,102.15,102.09,401.82,15583.64,14759.23,15189.37,15213.98,60746.21
Sulawesi Utara,4209.93,4243.23,4510.72,4741.57,17705.45,1157.65,1096.15,1154.13,1222.57,4630.51,2122.94,2114.86,2149.44,2400.61,8787.86,28.43,29.24,30.9,31.26,119.83,27.87,28.38,28.44,28.6,113.29,2715.22,2553.06,2938.59,3288.18,11495.05,2862.32,2814.55,2846.2,2922.78,11445.86,1739.12,1332.72,1702.21,2038.57,6812.63,404.61,255.74,343.79,490.03,1494.17,1201.39,1223.52,1178.06,1233.19,4836.16,843.62,842.8,884.75,949.28,3520.45,816.73,810.09,870.9,831.9,3329.61,17.37,16.76,19.44,21.18,74.74,1350.59,1479.59,1494.73,1481.13,5806.04,573.24,598.81,638.83,640.24,2451.12,964.91,929.65,1001.99,1102.63,3999.19,347.73,332.83,377.73,446.14,1504.44,21383.68,20701.98,22170.85,23869.87,88126.37
Sulawesi Tengah,7357.38,7585.96,7342.86,7307.46,29593.65,5077.31,5447.51,5723.3,5792.08,22040.21,8796,8485.86,9264.71,9918.07,36464.64,12.96,12.86,13.55,13.53,52.91,35.31,32.06,33.72,35.17,136.27,2839.29,2869.79,2745.62,3291.75,11746.44,2254.58,2177.97,2128.69,2126.25,8687.49,943.2,482.9,649.84,678.87,2754.82,135.91,80.85,118.98,127.36,463.1,1178.4,1213.89,1216.54,1234.65,4843.49,594.07,580.48,630.29,654.22,2459.06,468.48,469.37,480.57,484.08,1902.49,63.53,61.75,63.38,66.12,254.78,1447.27,1696.85,1636.4,1686.72,6467.25,937.53,921.37,980.42,988.87,3828.19,398.09,396.69,415.26,422.64,1632.67,207.75,204.25,206.09,207.12,825.22,32747.08,32720.42,33650.23,35034.97,134152.69
Sulawesi Selatan,15964.74,18083.94,18295.16,13796.05,66139.9,4383.84,4336.54,4513.35,4096.91,17330.64,10504.27,9886.01,11195.21,11196.42,42781.92,77.53,81.94,77.96,81.25,318.67,97.61,97.38,98.95,100.22,394.15,9915.73,9424.98,11033.22,11501.55,41875.48,11501.93,12421.2,13534.88,12341.32,49799.33,2965.37,1437.37,2293.15,2714.78,9410.66,1159.66,836.86,1100.57,1139.54,4236.64,6169.72,6364.95,6631.56,6703.65,25869.89,2927.27,2747.69,2877.46,2905.16,11457.58,2890.81,2894.7,2986.94,2931.3,11703.74,360.25,264.57,349.81,381.17,1355.8,3572.45,3662.89,3579.15,3602.42,14416.91,4696.52,4726.92,4838.53,5203.11,19465.08,1783.43,1643.44,1813.55,2142.37,7382.8,1143.57,856.02,1062.49,1153.3,4215.38,80114.72,79767.4,86281.93,81990.52,328154.57
Sulawesi Tenggara,5425.89,5436.64,5359.06,5506.77,21728.37,4594.85,4447.74,4677.23,4785.37,18505.2,1628.94,1599.73,1734.11,1745.92,6708.7,12.23,11.23,11.2,12.7,47.36,43.69,44.82,44.38,44.22,177.12,2699.89,2817.87,3212.79,3279.75,12010.29,2867.98,2849.35,2980.11,2979.12,11676.57,1023.34,937.37,1065.19,1137.9,4163.81,132.58,116.31,131.58,138.46,518.92,616.06,635.14,638.79,638.85,2528.84,536.83,507.88,536.1,570.6,2151.41,351.55,347.17,343.44,343.99,1386.16,46.92,45.15,49.05,49.33,190.45,1088.38,1185.91,1191.78,1281.27,4747.33,1144.31,1160.05,1193.18,1150.7,4648.23,241.31,239.86,255.02,255.89,992.08,324.28,303.93,316.66,320.02,1264.89,22779.03,22686.14,23739.66,24240.89,93445.72
