Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[Seri 2010] PDRB Triwulanan Atas Dasar Harga Konstan Menurut Lapangan Usaha di Provinsi Seluruh Indonesia (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,16530.88,19176.38,18384.44,15225.96,69317.66,3063.76,3102.67,3048.97,3103.85,12319.25,10959.01,11943.18,12349.54,11337.8,46589.53,102.98,106.33,109.01,110.47,428.79,71.16,69.7,71.22,70.94,283.02,6528.78,6493.34,6548.72,6724.53,26295.37,8075.68,8883.64,9125.46,9209.68,35294.47,3312.99,3628.03,3873.11,4187.39,15001.52,892.35,937.44,1001.45,1027.06,3858.29,3209.79,3502.85,3577,3593.08,13882.72,1305.27,1269.9,1277.15,1168.83,5021.15,1840.43,1879.26,1945.04,2015.45,7680.18,90.96,95.99,100.24,104.32,391.52,1722.68,2034.32,2130.89,2137.06,8024.95,1848.05,1938.93,1973.11,1917.46,7677.55,706.29,659.47,704.7,694.98,2765.44,582.95,674.65,713.58,731.59,2702.77,60844.03,66396.08,66933.61,63360.46,257534.19
Kep. Bangka Belitung,2534.07,2686.3,2749.31,2906.01,10875.68,1515.91,1631,1644.56,1692.26,6483.73,2905.07,3187.39,3236.76,3155.5,12484.72,15.7,14.97,14.79,13.5,58.96,2.49,2.62,2.71,2.79,10.61,1228.27,1165.02,1187.52,1264.78,4845.59,2135.54,2135.88,2114.6,2102.82,8488.84,530.58,576.1,573.8,593.49,2273.98,376.56,390.32,371.98,423.12,1561.97,417.64,424.08,436.21,448.7,1726.63,234.04,254.32,266.23,272.41,1027,497.06,507.44,510.19,512.61,2027.31,32.85,34.66,35.24,36.55,139.3,656.67,792.29,783.74,861.62,3094.32,339.14,340.53,379.52,385.74,1444.94,190,201.26,212.76,217.92,821.94,115.29,111.86,96.87,114.68,438.7,13726.88,14456.04,14616.8,15004.5,57804.21
Kep. Riau,1294.67,1405.89,1431.11,1470.19,5601.86,6080.74,6297.65,5498.53,5138.69,23015.61,19381.45,19058.11,19635.41,21273.19,79348.16,450.85,467.14,487.71,513.31,1919.01,54.35,58.35,65.74,59.52,237.96,8252.39,8156.38,8610.72,9897.77,34917.26,3695.68,4170.43,3783.69,3827.82,15477.62,741.37,855.69,903.12,979.71,3479.88,643.22,817.91,903.38,1165.6,3530.11,1531.12,1274.21,1728.68,1887.11,6421.12,1260.07,1176.77,1285.79,1312.39,5035.02,560.56,580.67,588.5,622.55,2352.27,1.45,1.53,1.69,1.94,6.61,797.7,1323.16,937.39,1105.2,4163.45,543.14,558.95,567.66,585.87,2255.62,448.26,423.04,514.44,500,1885.75,85.26,153.6,107.95,116.98,463.78,45822.27,46779.48,47051.51,50457.83,190111.09
DKI Jakarta,350.39,383.49,379.84,387.54,1501.26,635.42,621.41,568.01,575.47,2400.31,57831.25,55760.55,57182.65,57967.14,228741.59,1095.55,1153.12,1042.76,969.97,4261.4,190.28,192.89,196.39,197.87,777.42,52394.85,51559.47,53532.39,53731.05,211217.76,75386.76,76388.14,77196.2,78783.02,307754.12,17453.27,17779.02,18708.16,20274.31,74214.76,21875.59,22418.34,22779.44,24079.32,91152.68,63781.41,64940.57,65066.7,68458.6,262247.28,53394.25,54156.4,50759.33,52198.46,210508.45,30645.06,30694.48,30760.68,30860.21,122960.43,38999.76,39713.5,40164.61,41719.66,160597.53,15229.37,17815.57,16556.21,16302.7,65903.85,21533.32,21655.02,22073.02,22491.93,87753.29,10732.26,10871.03,10929.26,10829.73,43362.28,18780.84,19319.69,19431.4,20602.66,78134.58,480309.6,485422.69,487327.04,500429.65,1953488.99
Jawa Barat,26933.25,30411.52,30573.06,25268.56,113186.39,6015.34,5988.32,5943.48,5933.17,23880.32,166873.01,168127.7,170483.93,177935.62,683420.25,1456.5,1449.85,1502.29,1434.74,5843.38,355.39,354.62,371.47,375.37,1456.85,31809.12,31294.66,31777.64,31302.97,126184.39,56377.84,57449.02,58083.21,58622.49,230532.56,18485.64,19108.67,18545.85,19381.41,75521.57,10296.71,10719.4,10624.89,11331.84,42972.84,23736.48,23921.51,24659.67,25162.98,97480.64,9808.43,9630.66,9765.68,9538.34,38743.11,5651.28,5597.47,5717.35,6026.95,22993.05,1663.85,1728.62,1728.98,1729.59,6851.04,6070.71,6255.36,6529.54,6854.66,25710.27,10736.83,11186.64,12121.63,12199.5,46244.59,3303.13,3317.84,3323.29,3459.93,13404.19,8855.05,9037.89,8464.78,9201.76,35559.49,388428.55,395579.76,400216.73,405759.89,1589984.93
Jawa Tengah,34822.16,32523.63,33398.76,30017.97,130762.52,5347.92,5179.3,5224.39,5191.05,20942.66,85302.96,86822.88,86135.93,87907.89,346169.65,301.44,309.31,312.23,291.89,1214.86,185.89,186.91,182.61,197,752.41,25033.32,25414.27,28734.88,29475.13,108657.61,37413.46,38054.67,38710.5,39491.82,153670.44,9192.29,11263.85,10778.23,10868.65,42103.03,8722.51,9542.12,9775.45,10092.38,38132.45,15849.89,15865.34,15935.21,16196.07,63846.51,7040.65,6929.85,6904.67,6815.59,27690.76,4961.1,5013.78,5057.35,5074.87,20107.1,991.68,1011.93,1021.63,1025.94,4051.19,5844.88,6366.18,6088.85,6615.12,24915.02,9716.98,9851.14,9832.14,10188.8,39589.05,2409.96,2392.73,2399.08,2507.88,9709.66,4504.8,4613.35,4329.33,4515.68,17963.16,257641.88,261341.23,264821.24,266473.75,1050278.09
DI Yogyakarta,2768.04,2185.13,2185.48,1939.14,9077.78,126.53,121.51,126.19,126.8,501.03,3183.04,3277.62,3176.11,3253.62,12890.39,42.1,44.39,45.86,45.87,178.22,28.08,28.58,29.91,28.08,114.64,2503.57,2683.31,2929.1,3077.4,11193.38,2151.04,2220.38,2181.7,2226.61,8779.73,1285.09,1328.16,1273.39,1401.11,5287.74,2435.76,2605.66,2442.17,2776.22,10259.81,4120.11,4236.4,4244.95,4305.92,16907.39,996.25,982.07,986.77,1053.64,4018.73,1942.87,1951.39,1983.26,1987.17,7864.69,292.71,304.1,305.91,304.23,1206.95,1733.28,1840.88,1926.59,1996.51,7497.26,2372.66,2450.73,2646.12,2661.74,10131.25,886.43,900.45,892.4,900.3,3579.58,868.47,868.38,770,905.91,3412.77,27736.03,28029.14,28145.91,28990.25,112901.32
Jawa Timur,41279.75,47046.89,48727.76,36693.16,173747.56,17971.39,17897.86,17817.28,18178.66,71865.2,132594.23,132829.71,134569.02,136401.08,536394.03,1223.1,1256.34,1280.09,1305.47,5065.01,436,450.12,458.84,455.82,1800.78,38289.41,38622.48,41706.37,43400.56,162018.82,81268.34,82008.96,84577.81,85771.59,333626.69,12509.68,13241.48,13516.38,13972.79,53240.33,22491.54,23155.73,23728.44,24776.5,94152.21,29205.49,29752.92,29767.39,30400.28,119126.09,10696.51,11033.84,10601.43,10764.37,43096.15,7751.77,7914.26,7970.45,7982.18,31618.65,3214.16,3258.66,3263.44,3376.39,13112.65,8409.41,8730.83,8637.2,9261.13,35038.58,11487.52,11464.82,11492.1,12134.18,46578.62,3248.31,3283.31,3353.76,3258.03,13143.41,5722.05,6155.71,6118.22,6254.12,24250.11,427798.67,438103.93,447585.98,444386.32,1757874.9
Banten,6770.86,6584.98,6601.46,6533.24,26490.53,684.35,537.43,505.36,481.33,2208.48,39998.88,40055.97,40081.48,40503.13,160639.46,1132.48,1132.54,1188.92,1186.28,4640.22,124.09,127.15,129.97,131.44,512.65,12726.83,12565.67,13229.56,13411.13,51933.18,15833.74,15914.18,15965.67,16302.34,64015.93,6190.29,6965.27,7157.64,7634.57,27947.76,2927.43,3058.9,3062.74,3200.51,12249.58,8127.54,8282.16,8291.32,8460.38,33161.4,3658.7,3920.71,3626.56,3706.14,14912.11,11117.25,11122.54,11125.35,11139.9,44505.04,1161.26,1188.88,1171.93,1212.92,4734.99,1936.19,1975.88,1979.96,2237.33,8129.36,3429.72,3490.19,3469.09,3603.85,13992.86,1698.14,1710.94,1711.86,1736.92,6857.86,1750.75,1787,1767.48,1892.78,7198,119268.51,120420.4,121066.33,123374.18,484129.42
Bali,5015.55,5398.74,5449.61,5293.39,21157.3,334.73,352.14,368.13,371.41,1426.41,2691.54,2702.42,2334.16,2512.28,10240.4,67.92,76.38,79.8,87.34,311.45,77.89,81.01,88.22,75.13,322.25,3964.84,4021.08,4262.61,4188.09,16436.63,3505.81,3673.48,3756.54,3873.84,14809.68,1737.99,1985.35,2086.99,2260.98,8071.31,5409.24,6037.93,6343.95,6650.78,24441.9,3168.31,3167.44,3135.73,3168.12,12639.6,1619.16,1694.49,1716.64,1720.04,6750.33,1854.49,1902.94,1924.32,2035.05,7716.79,431.62,451.3,458.1,483.11,1824.13,1690.86,2397.02,2168.97,2375.91,8632.77,2070.47,2241.26,2241.24,2436.26,8989.23,1043.6,1100.62,1072.18,1098.33,4314.73,647.57,684.05,684.99,729.27,2745.88,35331.6,37967.66,38172.18,39359.34,150830.77
Nusa Tenggara Barat,5409.85,6121.88,5823.68,4831.91,22187.32,4823.26,4925.27,5012.18,5571.07,20331.78,966.34,972.13,1415.33,1177.04,4530.84,26.77,29.67,28.14,28.4,112.97,19.1,19.76,19.84,20.24,78.95,2194.71,2221.39,2485.83,2637.04,9538.98,3268.44,3541.41,3397.35,3574.43,13781.64,1335.81,1376.5,1321.88,1370.11,5404.3,350.74,343.43,349.69,384.06,1427.93,714.09,717.21,715.97,727.41,2874.68,1037.55,864.28,998.92,964.34,3865.08,760.41,782.85,783.77,802.75,3129.78,44.98,45.11,43.96,48.32,182.37,1180,1348.16,1309.16,1367.27,5204.6,1170.16,1220.76,1222.4,1219.51,4832.83,551.08,549.05,558.25,598.09,2256.48,574.93,582.65,583.25,592.3,2333.13,24428.24,25661.52,26069.61,25914.3,102073.66
Nusa Tenggara Timur,4850.46,5243.82,5111.99,5135.46,20341.73,209.16,210.67,213.28,213.36,846.48,213.22,221.1,220.03,223.64,877.99,16.32,16.44,16.15,16.3,65.22,13.53,13.67,13.72,13.58,54.5,1669.13,1720.22,1869.83,2020.05,7279.24,2088.34,2185.71,2220.16,2304.09,8798.3,832.5,862.2,875.64,866.19,3436.54,111.16,120.19,124.33,117.79,473.47,1812.87,1835.35,1849.77,1856.44,7354.43,771.42,756.97,747.47,737.39,3013.24,427.43,428.59,437.49,437.82,1731.34,24.16,24.4,24.42,24.46,97.43,2010.62,2354.91,2488.65,2590.75,9444.93,1342.2,1444.19,1494.31,1578.64,5859.34,433.6,438.82,448.71,476.57,1797.71,306.39,311.66,309.44,311.89,1239.38,17132.54,18188.93,18465.39,18924.42,72711.28
Kalimantan Barat,8838.5,8328.66,8662.82,8717.59,34547.57,2428.96,1979.16,1940.36,1985.4,8333.88,5605.27,5810.01,6089.94,6143.95,23649.17,38.13,40.12,40.01,48.28,166.53,56.26,59.56,58.58,59.73,234.13,3571.89,3570.1,3634.74,4300.29,15077.03,5023.06,5838.32,5427.16,5372.98,21661.51,1207.59,1495.22,1458.85,1344.73,5506.38,757.31,780.78,794.96,814,3147.05,2117.69,2205.73,2209.17,2317.34,8849.92,1362.07,1246.01,1333.52,1334.78,5276.37,954.32,966.72,964.43,1091.21,3976.69,165.05,170.4,171.23,172.32,679.01,1474.42,1765.76,1762.54,1684.2,6686.93,1265.76,1325.61,1479.41,1337.98,5408.76,872.49,951.98,962.64,885.84,3672.94,371.28,378.41,344.71,400.68,1495.07,36110.05,36912.53,37335.06,38011.3,148368.94
Kalimantan Tengah,5402.38,5626.73,5948.6,5856.55,22834.25,4485.61,4562.07,3627.19,3977.98,16652.85,4264.02,4166.91,4264.31,4217.98,16913.22,26.75,27.85,27.95,30.05,112.6,22.74,22.86,23.2,23.61,92.41,1905.96,1841.69,2261.46,2852.19,8861.3,3190.87,3223.51,3185.58,3428.84,13028.79,1754.33,1910.11,1700.09,1785.48,7150.01,448.45,460.54,462.29,475.21,1846.48,385.76,410,410.84,390.47,1597.07,952.14,883.06,955.73,953.32,3744.24,494.25,493.3,494.13,593.13,2074.81,9.25,9.37,8.71,8.84,36.17,1053.8,1558.46,1694.78,1842.91,6149.95,1146.56,1135.5,1199.82,1312.19,4794.07,552.9,556.38,567.03,581.34,2257.65,240.72,243.01,211.25,253.85,948.84,26336.5,27131.34,27042.95,28583.93,109094.72
Kalimantan Selatan,3861.4,5103.57,5638.33,4307.77,18911.08,7806.33,8932.13,9150.55,9204.56,35093.57,4353.82,4187.08,4300.74,5013.7,17855.34,43.38,43.52,44.35,53.61,184.86,149.97,155.61,161.11,164.28,630.96,2531.42,2552.86,2756.8,2950.05,10791.13,3231.83,3334.98,3287.24,3348.28,13202.32,2120.88,2319.51,2405.55,2436.16,9282.1,716.86,748.45,705.88,795.11,2966.3,1557.47,1574.64,1587.01,1600.09,6319.21,1159.02,1022.05,1074.31,1129.54,4384.93,851.44,872.14,887.15,902.72,3513.45,213.92,225.4,227.2,231.79,898.3,1761.24,1795.05,1829.14,1797.04,7182.47,1583.72,1622.91,1629,1593.46,6429.09,722.51,741.11,775.85,807.7,3047.17,389.4,421.97,408.38,427.2,1646.94,33054.59,35652.97,36868.59,36763.07,142339.22
Kalimantan Timur,8204.97,8417.1,8661.28,8429.23,33712.58,56179.87,58429.85,60703.61,60661.93,235975.25,24236.77,24958.75,24542.49,25920.38,99658.39,78.76,79.48,83.07,95.95,337.25,67.38,68.92,69.94,71.87,278.1,9421.99,9232.85,10240.13,10986.32,39881.29,7183.79,7431.67,7643.56,7857.22,30116.24,3571.08,3832.93,3826.02,4043.74,15273.77,1096.73,1139.52,1158.04,1178.17,4572.47,2371.55,2400.44,2412.06,2498.19,9682.24,1925.24,1846.1,2156.91,2084.14,8012.39,1083.79,1093.2,1099.53,1121.34,4397.87,227.82,238.16,246.04,248.32,960.34,1965.66,2129.2,2311.74,2320.44,8727.05,1855.04,1918.46,1965.32,1940.85,7679.67,983.02,998.33,1014.08,1047.38,4042.8,691.97,708.33,713.59,737.34,2851.23,121145.45,124923.26,128847.4,131242.8,506158.91
Kalimantan Utara,2756.2,2878.07,3004.61,3084.2,11723.08,4352.74,4461.32,4500.85,4603.05,17917.97,1392.63,1433.72,1458.61,1483.35,5768.31,11.56,12.15,12.82,13.6,50.13,11.19,11.39,11.58,11.8,45.96,1889.62,1844.39,1939.64,2027.09,7700.74,1933.82,1976.88,2000.72,2018.62,7930.03,1003.2,1044.17,1070.48,1105.5,4223.34,234.53,240.67,248.47,254.76,978.42,544.59,563.21,572.6,586.8,2267.2,193.88,197.09,210.14,213.39,814.49,151.85,153.8,153.93,155.91,615.49,38.72,39.33,39.95,40.58,158.57,715.16,801.89,852.84,898.62,3268.51,428.53,429.8,449.59,459.79,1767.71,212.35,200.6,207,208.86,828.81,113.39,116.9,118.33,121,469.62,15983.95,16405.37,16852.17,17286.9,66528.39
Sulawesi Utara,4605.93,4697.21,4805.31,5078.72,19187.16,1165.68,1226.91,1229.35,1259.72,4881.65,2512.31,2419.26,2576.75,2722.17,10230.49,33.6,33.66,36.91,37.04,141.21,27.74,28.6,29.03,30.02,115.39,2869.92,3066.65,3275.4,3567.85,12779.82,2918.3,3165.06,3167.5,3479.43,12730.29,1698.99,1965.03,1926.21,2137.38,7727.6,444.86,469.08,470.21,514.32,1898.47,1208.32,1280.55,1321.65,1387.07,5197.59,941.78,886.2,898.35,859.72,3586.05,805.32,812.07,874.47,908.21,3400.06,18.92,19.23,19.99,21.7,79.85,1370.52,1636.72,1539.79,1509.28,6056.32,580.01,652.85,682.03,694.88,2609.77,1053.96,1054.72,1130.41,1275.94,4515.03,377.18,377.78,400.49,475.94,1631.38,22633.33,23791.59,24383.84,25959.4,96768.15
Sulawesi Tengah,7845.09,7910.08,7732.91,8151.49,31639.57,6663.84,7300,7772.88,8083.7,29820.42,11563.55,13828.58,15601.83,15665.05,56659.02,14.69,14.75,15.14,15.54,60.12,35.67,35.63,37.43,37.68,146.41,3725.83,3554.74,3694.56,4178.12,15153.25,2545.42,2619.44,2643.39,2968.36,10776.6,891.06,921.24,938.78,952.83,3703.91,138.63,145.93,147.64,155.2,587.4,1369.86,1373.83,1362.73,1398.47,5504.89,689.07,659.34,694.27,641.64,2684.32,515.3,520.97,528.59,556.08,2120.95,68.66,68.93,69.23,73.93,280.74,1355.26,1884.99,1631.07,1964.15,6835.48,953.48,962.86,996.04,1074.01,3986.38,409.53,432.25,443.39,474.02,1759.2,218.62,220.95,229.8,236.81,906.18,39003.55,42454.53,44539.68,46627.07,172624.82
Sulawesi Selatan,17535.13,18874.6,19720.71,16032.28,72162.73,3952.11,4005.69,4628.23,4697.66,17283.69,11245.56,11706.32,12512.58,12898.7,48363.16,93.52,98.22,105.24,108.23,405.21,99.28,106.76,114.39,116.35,436.78,9737.85,10490.47,11519.69,12555.9,44303.91,11985.55,14573.41,14996.35,14954.85,56510.16,2733.58,3131.35,3013.2,3121.43,11999.56,1193.95,1220.83,1323.62,1415,5153.4,6985.63,7139.85,7355.59,7485.23,28966.31,2986.22,3017.73,2919.94,2796.84,11720.73,3064.55,3088.99,3097.66,3217.69,12468.89,380.11,385.62,408.22,470.29,1644.24,3366.66,4047.98,3851.22,3866.73,15132.58,4848.42,5172.07,5197.76,5532.11,20750.36,2001.61,2112.03,2113.34,2416.81,8643.79,1182.66,1216.71,1266.77,1301.18,4967.33,83392.4,90388.63,94144.5,92987.29,360912.82
Sulawesi Tenggara,5692.34,5988.66,5916.07,6157.91,23754.98,4547.6,4450.13,4600.11,5240.38,18838.22,1755.15,2247.93,2158.29,2175.3,8336.67,13.22,14.49,13.68,13.88,55.27,45.94,45.35,44.33,42.4,178.02,2967.85,2909.58,3454.3,3866.43,13198.15,3089.77,3305.17,3539.32,3653.56,13587.82,1076.82,1178.46,1176.38,1163.16,4594.82,143.27,141.45,147.87,153.94,586.53,689.79,694.05,729.3,750.92,2864.06,593.98,579.1,594.07,598.58,2365.72,342.62,368.72,390.11,356.91,1458.37,50.96,53.16,55.76,56.91,216.77,1124.37,1274.68,1281.89,1380.86,5061.8,1200.72,1246.85,1325.79,1302.69,5076.05,271.41,271.59,288.38,259.34,1090.72,343.7,322.74,349.96,376.05,1392.44,23949.51,25092.12,26065.59,27549.21,102656.43
