Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[Seri 2010] PDRB Triwulanan Atas Dasar Harga Konstan Menurut Lapangan Usaha di Provinsi Seluruh Indonesia (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,15461.2,20157.76,20103.65,16658.84,72381.45,3263.58,3311.13,3293.64,3276.48,13144.83,13027.33,13425.95,14161.52,14135.5,54750.29,96.33,96.21,99.79,101.95,394.28,72.14,73.13,71.82,73.71,290.8,7108,7626.44,7683.43,8104.28,30522.16,10668.33,11047.24,10967.59,11094.11,43777.26,4988.67,5334.96,5046.08,5237,20606.71,1167.93,1240.63,1269.19,1300.51,4978.26,4236.59,4153.13,4268.47,4287.48,16945.68,1381.29,1402.27,1435.2,1535.14,5753.9,2147.09,2092.96,2115.14,2241.55,8596.73,113.44,118.42,116.65,122.15,470.65,2185.96,2245.68,2169.44,2237.13,8838.21,2021.05,2016.79,2043,2032.28,8113.12,768.46,768.76,816.04,798.29,3151.55,851.65,936.4,914.76,1001.96,3704.77,69559.04,76047.84,76575.42,74238.35,296420.65
Kep. Bangka Belitung,2952.52,3007.46,2919.05,3124.84,12003.88,1511.23,1628.86,1643.03,1776.4,6559.53,3106.44,3265.41,3143.22,3237.55,12752.61,17.39,16.01,16.51,16.43,66.34,2.72,2.78,2.98,2.83,11.31,1205.25,1237.4,1335.94,1403.64,5182.23,2178.43,2257.43,2210.18,2443.85,9089.9,616.97,708.11,680.93,683.32,2689.33,433.04,483.25,488.32,538.06,1942.67,556.21,614.24,615.04,566.6,2352.08,303.2,292.13,291.03,302.53,1188.89,551.34,572.44,572.6,572.43,2268.81,37.7,45.94,46.43,43.52,173.59,856.38,946.64,889.47,893.69,3586.18,435.83,511.46,472.51,470.57,1890.37,241.39,240.27,234.94,242.81,959.42,134.86,151.7,140.11,147.35,574.02,15140.92,15981.53,15702.3,16466.41,63291.17
Kep. Riau,1425.67,1608.77,1552.35,1333.09,5919.87,4972.76,5771.64,6489.87,6721.99,23956.26,23265.95,23042.72,22741.03,25153.16,94202.86,545.62,613.06,645.02,649.16,2452.86,70.62,71.17,71.21,70.14,283.14,10417.99,10429.55,10567.11,11547.57,42962.22,4505.55,4664.22,4606.2,4831.43,18607.41,1030.53,1134.91,1130.27,1098.2,4393.91,1132.16,1208.33,1219.99,1257.81,4818.29,1833.95,1832.08,1911.71,1916.94,7494.68,1503.62,1465.68,1514.98,1633.13,6117.41,641.15,726.61,696.33,699.42,2763.51,2.38,2.43,2.27,2.5,9.59,1169.02,1343.27,1203.31,1368.09,5083.69,633.15,614.99,620.27,700.43,2568.83,555.89,511.88,539.53,596.66,2203.96,149.96,164.54,164.32,187.43,666.25,53855.96,55205.87,55675.76,59767.12,224504.72
DKI Jakarta,384.93,376.57,380.75,419.42,1561.67,498.61,460.35,428.36,442.86,1830.18,59318.78,58392.76,60059.47,61760.4,239531.41,730.51,711.69,729.83,729.17,2901.2,200.53,199.44,200.33,200.38,800.67,57189.48,58259.28,60090.03,63375.42,238914.21,87636.84,90491.7,91108.12,93444.52,362681.18,23556.7,24475.71,24901.06,25467.2,98400.67,28452.35,29253.34,29889.82,30802.88,118398.38,77409.98,77385.02,78495.58,80382.49,313673.07,61149.1,63361.56,56325.36,61865.78,242701.8,31947.92,32261.51,32571.37,32452.31,129233.11,47175.86,47891.68,47956.05,49765.94,192789.53,18283.9,17595.87,17297.45,17150.81,70328.04,24010.98,24458.97,25114.49,25332.5,98916.94,12394.21,12761.98,12765.45,12941.42,50863.07,23959.15,24819.14,24961.97,25971.64,99711.9,554299.82,563156.56,563275.5,582505.15,2263237.04
Jawa Barat,32329.82,32880.2,30592.56,30893.93,126696.5,6012.64,6097.94,5881.25,5731.26,23723.09,185509.59,188910.48,193612.29,194070.79,762103.15,1456.51,1457.69,1472.82,1529,5916.01,404.94,399.87,407.04,406.87,1618.71,36122.35,37356.21,37916.5,39289.54,150684.6,65591.38,65737.31,65946.45,67587.39,264862.53,24902.38,26415.37,26039.29,27581.15,104938.19,13147.24,13520.33,13591.8,14607.52,54866.88,30156.6,30905.53,31015.43,32070.41,124147.98,10629.54,10217.31,10829.1,11562.87,43238.82,6761.81,6938.3,7129.1,7358.66,28187.87,1998.96,1933.87,2037.2,2256.51,8226.54,7611.94,7617.09,6387.03,8170.44,29786.49,12750.28,13480.3,14007.85,14595,54833.43,3719.22,4117.58,4160.43,4513.49,16510.72,10261.76,11788.88,10866.66,12057.92,44975.22,449366.97,459774.24,461892.79,474282.74,1845316.74
Jawa Tengah,37380,35902.86,34567.95,31679.59,139530.4,5237.09,5521.97,5823.45,5732.71,22315.21,95055.65,96798.95,98456.27,98715.64,389026.51,360.42,341.43,370.59,376.51,1448.95,199.72,204.27,204.32,203.55,811.85,29708.64,32013.55,34493.99,36457.75,132673.93,43108.97,43692.98,44066.94,44831.5,175700.39,12140.73,13110.46,12950.6,13083.27,51285.06,12292.84,12760.89,12903.33,13660.24,51617.3,20801.02,20885.37,21029.46,21466.37,84182.23,7425.73,7559.84,7588.48,7945.42,30519.47,5849.46,5958.12,6068.41,6166.71,24042.7,1261.12,1276.46,1283.85,1293.24,5114.67,7182.06,7267.94,6796.28,7279.29,28525.56,11939.15,12086.6,12186.81,12279.4,48491.96,2836.96,2886.96,2903.32,2946.64,11573.88,5373.68,5524.99,5527.99,5861.88,22288.53,298153.25,303793.61,307222.02,309979.71,1219148.6
DI Yogyakarta,2866.45,2399.65,2431.37,2094.37,9791.83,141.45,146.21,159.12,145.2,591.97,3639.46,3659.8,3590.55,3670,14559.81,55.84,52.94,54.91,57.63,221.32,29.62,29.61,29.63,30.1,118.96,2998.82,3269.25,3608.36,3841.11,13717.54,2449.75,2513.49,2516.72,2544.3,10024.25,1588.81,1664.25,1610.59,1666.69,6530.34,3131.62,3222.06,3040.02,3505.89,12899.6,4726.13,4785.15,4773.87,4909.91,19195.07,1202.97,1197.31,1204.03,1190.53,4794.84,2139.84,2205.68,2220.38,2265.72,8831.62,338.04,366.66,359.45,377.1,1441.25,2129.34,2153.48,2104.86,2304.26,8691.93,2798.6,2867.95,2960.36,3051.35,11678.27,1038.11,1066.26,1083.69,1111.25,4299.31,974.49,1040.3,960.48,1072.75,4048.02,32249.33,32640.04,32708.4,33838.17,131435.94
Jawa Timur,43076.91,50210.48,53395.16,39980.16,186662.71,18361.02,18395.36,18516.4,18400.28,73673.07,151984.88,155026.03,157595.67,159196.78,623803.37,1795.98,1656.4,1806.11,1802.38,7060.88,472.53,482.93,496.28,510.38,1962.12,44340.54,46336.29,48590.3,51037.74,190304.86,93716.12,94350.17,96339.08,99175.25,383580.62,17218.65,17866.79,17723.14,18080.51,70889.1,28989.56,29510.11,28440.06,30663.22,117602.95,35697.04,36022.5,36260.63,37394.26,145374.43,12165.97,11824.74,11541.61,11980.12,47512.44,8441.21,8668.82,8702.66,8725.39,34538.09,3974.57,4216.13,4223.58,4316.68,16730.96,9675.8,9696,9319.37,9881.76,38572.93,13395.45,13514.24,13613.36,13790.25,54313.3,3722.84,3781.42,3828.18,4010.02,15342.46,7158.65,7895.52,7724.36,8258.83,31037.36,494187.73,509453.93,518115.94,517204.03,2038961.63
Banten,7660.55,6975.76,7548.81,7081.11,29266.23,431.1,429.31,443.12,424.8,1728.33,45995.06,45950.28,47760.62,48273.86,187979.82,1070.62,1034.37,1058.28,1085.18,4248.46,142.48,143.98,149.62,149.82,585.9,14430.59,15681.76,14047.12,14930.44,59089.91,17836.36,17760.73,18387.63,18670.69,72655.41,8480.74,8512.23,8580.7,9259.48,34833.14,3683.58,3784.91,3791.28,3897.82,15157.59,9707.94,10071.49,10088.62,10082.3,39950.35,3738.96,3563.73,3592.34,3699.33,14594.36,12181.25,12745.78,12665.82,12956.76,50549.62,1383.66,1451.21,1455.42,1473.87,5764.16,2457.33,2545.78,2263.63,2891.97,10158.72,4013.67,4226.56,4231.02,4241.4,16712.65,1924.15,2023.89,2142.81,2173.51,8264.36,2083.01,2222.57,2198,2228.29,8731.87,137221.03,139124.36,140404.84,143520.64,560270.87
Bali,5381.82,5457.76,5453.26,5661.45,21954.29,356.28,369.63,377.5,374.1,1477.52,2706.49,2844.68,2903.5,3001.99,11456.65,105.89,99.64,100.58,109.56,415.67,85.73,85.82,86.45,88.09,346.1,4132.34,4378.69,4441.5,4618.04,17570.57,4023.27,4278.6,4356.3,4624.02,17282.18,2712.3,2885.1,2955.53,2857.21,11410.14,7794.33,8986.63,9159.85,9083.58,35024.39,3295.73,3378.84,3484.33,3554.94,13713.84,2300.2,2243.58,2187.39,2246.78,8977.95,1906.18,2046.66,2045.38,2102.44,8100.66,513.06,563.25,582.25,580.12,2238.68,2433.89,2562.26,2339.94,2842.67,10178.76,2278.66,2489.89,2393.42,2535.69,9697.66,1141.72,1223.76,1179.49,1253.44,4798.41,770.07,853.42,858.98,867.02,3349.49,41937.95,44748.2,44905.64,46401.16,177992.95
Nusa Tenggara Barat,5930.41,6392.87,6435.22,5391.5,24150,3746.04,3807.24,3865.72,4844.71,16263.71,1286,1770.64,2490.51,2987.7,8534.85,33.03,34.18,34.3,34.99,136.49,20.44,20.62,21.01,22.13,84.19,2667.69,2698.59,2921.18,2958.72,11246.18,3894,4127.02,4158.39,4383.13,16562.54,1460.2,1623.63,1611.21,1605.23,6300.26,396.95,467.53,480.62,466.29,1811.38,796.81,807.5,814.54,821.94,3240.79,1022.73,1037.41,1099.52,1241.48,4401.14,854.47,873.69,890.14,907.12,3525.42,53.29,53.51,53.15,54.46,214.41,1369.54,1457.23,1396.35,1553.87,5777,1306.23,1322.94,1342.05,1395.39,5366.6,639.48,637.99,640.29,683.52,2601.28,640.72,699.48,665.66,716.93,2722.8,26118.03,27832.06,28919.84,30069.11,112939.04
Nusa Tenggara Timur,5218.45,5951.33,5266.46,5531.32,21967.56,225.27,226.18,225.4,239.1,915.95,259.54,275.85,278.18,300.45,1114.03,20.7,19.09,20.35,22.29,82.42,15.76,14.65,15.12,14.87,60.4,1722.15,1865.6,2070,2331.48,7989.22,2592.07,2792.96,2832.44,2882.66,11100.14,912.85,992.12,1010.54,1018.34,3933.84,133.07,160.25,169.64,182.38,645.35,1981.94,1993.03,2006.55,2056.03,8037.55,811.36,816.04,866.81,862.23,3356.44,449.4,460.25,473.64,474.04,1857.33,27.24,27.6,29.44,29.89,114.18,2581.05,2692.65,2632.32,2948.86,10854.88,1640.9,1681.76,1691.69,1702.45,6716.8,473.52,518.21,526.15,542.88,2060.75,325.37,342.37,349.55,352.38,1369.67,19390.65,20829.92,20464.28,21491.65,82176.5
Kalimantan Barat,9755.91,8855.48,9134.72,9180.56,36926.68,1906.36,2392.99,2475.11,2650.08,9424.55,6326.2,6409.33,6595.05,6548.54,25879.12,53.77,54.45,55.5,56.48,220.21,65.37,65.59,63.26,65.01,259.22,4136.73,4551.65,4556.68,4869.8,18114.86,6209.2,6583.05,6486.24,6756.01,26034.5,1529.78,1590.65,1588.11,1656.94,6365.49,917.49,932.16,933.59,967.69,3750.93,2724.74,2750.95,2779.84,2846.25,11101.79,1491.56,1521.18,1510.35,1571.59,6094.68,1239.33,1252.72,1279.15,1313.41,5084.61,200.35,207.53,214.94,214.69,837.52,1906.45,1979.56,1908,2070.85,7864.85,1519.65,1619.04,1698.08,1700.96,6537.73,1188.26,1212.62,1239.36,1241.94,4882.17,483.53,484.82,478.98,504.46,1951.78,41654.68,42463.76,42996.98,44215.26,171330.68
Kalimantan Tengah,6218.28,6241.36,6245.1,6385.38,25090.12,4322.82,4096.41,4167.99,4954.63,17541.85,4677.38,4862.77,4858,4802.43,19200.58,33.04,30.71,33.04,33.13,129.93,26.46,27.02,27.08,27.25,107.81,2108.81,2308.94,2696.38,3023.02,10137.16,3781.35,3836.88,3882.68,4065.5,15566.42,2038.4,2194.95,2234.21,2354.51,8822.07,547.77,560.03,567.76,603.33,2278.89,429.44,452.12,473.99,485.37,1840.91,1094.7,1100.19,1143.3,1178.37,4516.56,598.68,605.75,621.71,642.35,2468.5,11.58,11.66,12.19,12.21,47.65,1456.48,1726.49,1719.42,2345.7,7248.09,1408.59,1423.24,1282.37,1348.34,5462.54,651.86,661.47,666.38,736.58,2716.29,291.9,302.92,296.89,311.75,1203.46,29697.56,30442.91,30928.49,33309.86,124378.81
Kalimantan Selatan,4358.98,5938.05,6569.45,4851.11,21717.59,8805.83,9076.09,9477.79,9899.67,37259.39,5028.9,5130.34,5134.39,5412.01,20705.65,58.2,55.52,57.9,58.23,229.85,172.35,180.35,185.34,186.99,725.03,2763.22,3048.9,3298.11,3674.16,12784.39,3821.52,4075.52,4069.77,4146.14,16112.95,2776.47,2908.28,3004.85,3137.61,11827.2,911.97,963.5,924.49,1049.37,3849.32,1876.52,1947.75,1972.28,2012.91,7809.46,1313.14,1330.96,1301.55,1397.11,5342.76,995.39,1047.11,1072.2,1104.29,4218.99,259.75,279.88,281.79,285.05,1106.47,2009.73,2042.33,2028.46,2125.36,8205.87,1753.17,1905.63,1865.2,1879.68,7403.67,852.56,885.28,931.52,935.18,3604.54,488.43,528.34,514.79,523.6,2055.17,38246.13,41343.83,42689.87,42678.48,164958.31
Kalimantan Timur,9274.4,9534.26,9517.99,9767.78,38094.43,64841.83,65227.4,66087.48,68688.66,264845.38,27957.95,29530.65,29784.63,30506.8,117780.03,117.44,119.31,121.04,124.83,482.62,82.86,84.94,87.72,91.09,346.61,12825.3,13031.3,13145.82,13378.04,52380.46,9487.58,9556.46,9629.02,10138.22,38811.27,4779.15,4893.77,4847.97,5105.24,19626.14,1466.2,1498.06,1571.41,1679.3,6214.97,2915.02,2979.68,3035.52,3259.2,12189.41,2406.96,2332.66,2274.36,2345.93,9359.91,1278.14,1293.34,1316.09,1381.96,5269.53,282.69,298.01,301.59,321.81,1204.1,2750.49,3112.3,3010.59,3189.7,12063.09,2172.58,2280.88,2331.51,2396.1,9181.07,1180.42,1230.85,1255.59,1320.2,4987.05,879.41,958.06,952.65,1034.48,3824.6,144698.41,147961.94,149270.95,154729.34,596660.64
Kalimantan Utara,3145.34,3202.26,3299.52,3120.18,12767.3,4610.65,4546.58,4563.52,4689.22,18409.96,1624.13,1670.54,1678.37,1771.57,6744.62,14.88,15,15.98,16.01,61.87,13.43,13.31,13.19,13.6,53.53,2240.66,2492.08,2665.37,2996.24,10394.34,2433.64,2538.85,2571.74,2658.03,10202.27,1207.68,1251.21,1255.23,1268.27,4982.39,302.22,317.85,330.42,345.98,1296.46,641.48,658.51,676.29,677.49,2653.76,249.66,242.86,244.11,274.9,1011.53,168.42,174,176.36,188.28,707.07,42.2,41.65,42.83,46.83,173.51,814.8,840.78,862.16,999.28,3517.01,479.85,482.39,499.42,548.87,2010.54,219.82,226.83,227.64,238.01,912.29,135.41,141.19,142.63,151.21,570.44,18344.27,18855.89,19264.78,20003.95,76468.89
Sulawesi Utara,5395.2,5623.3,5655.09,5663.61,22337.19,1147.12,1247.59,1344.84,1414.31,5153.86,3034.21,3164.64,3058.68,3291.39,12548.92,38.67,39.53,40.26,40.87,159.32,30.51,32.3,32.3,30.42,125.53,2970.07,3128.97,3784.49,3968.79,13852.32,3565.67,3735.65,3602.5,4184.07,15087.89,2223.18,2451.62,2520.49,2847.64,10042.93,512.83,555.15,608.05,722.7,2398.73,1447.36,1536.23,1554.05,1644.18,6181.81,945.89,935.94,964.31,1033.45,3879.59,936.47,982.77,986.6,1068.98,3974.83,21.28,21.66,23.5,25.55,91.99,1753.7,1918.85,1646,1777.18,7095.73,733.61,798.31,837.93,812.13,3181.98,1297.93,1416.69,1337.34,1368.63,5420.59,525.83,492.55,502.17,605.67,2126.22,26579.52,28081.72,28498.61,30499.57,113659.43
Sulawesi Tengah,8533.94,8743.93,8336.98,8694.9,34309.75,8801.03,8855.16,10042.15,9836.7,37535.04,20859.95,23098.78,25613.38,27060.14,96632.26,17.85,17.84,18.32,18.09,72.1,39.31,41.37,41.79,41.61,164.08,3934.72,4110.99,4017.52,4142.64,16205.88,3112.04,3124.47,3142.87,3266.61,12645.99,1056.96,1083.63,1086.7,1099.21,4326.49,175.71,179.53,183.18,192.68,731.1,1588.23,1616.37,1642.69,1655.81,6503.1,788.24,774.02,822.51,876.85,3261.62,612.24,623.24,629.3,646.45,2511.22,80.69,81.12,81.06,86.38,329.25,1594.7,2024.2,1616.37,2150.91,7386.18,1087.01,1134.4,1150.2,1183.09,4554.71,485.7,506.1,515.14,526.99,2033.93,256.39,263.04,270.59,272.52,1062.53,53024.71,56278.17,59210.76,61751.59,230265.22
Sulawesi Selatan,19617.82,21328.22,22051.55,17477.28,80474.86,4740.59,5344.23,5475.44,5494.82,21055.08,13157.05,13687.34,14192.18,14514.04,55550.61,116.76,101.79,107.54,107.45,433.54,116.96,121.5,123.49,124.24,486.19,9960.3,11529.85,12990.6,14388.25,48869,15041.69,16088.9,17201.12,17189.36,65521.07,3332.35,3668.03,3609.33,3735.73,14345.44,1488.69,1504.57,1560.28,1682.89,6236.42,8260.59,8606.54,8777.7,9219.06,34863.89,3346.68,3383.84,3572.1,3684.46,13987.07,3634.55,3666.59,3715.72,3792.7,14809.56,449.06,507.95,525.75,560.73,2043.49,4206.86,4570.44,3817.69,4083.89,16678.88,5819.8,5910.59,5731.3,6442.38,23904.06,2500.03,2758.16,2804.21,3299.5,11361.9,1578.21,1781.42,1823.89,1829.37,7012.89,97367.99,104559.94,108079.87,107626.13,417633.94
Sulawesi Tenggara,6366.14,6745.93,6460.65,7125.95,26698.67,5588.34,5637.39,5779.34,5990.17,22995.24,3026.56,2951.33,3091.66,3140.05,12209.6,15.7,15.15,15.5,15.88,62.21,48.39,48.68,46.04,48.33,191.44,2822.03,3100.59,3806.09,4233.5,13962.2,3687.79,3788.01,4018.76,4237.25,15731.82,1292.04,1304.46,1322.53,1360.62,5279.65,163.86,172.79,191.08,201.6,729.33,858.89,852.24,862.88,951.85,3525.85,635.55,645.43,670.11,719.73,2670.82,390.36,396.34,401.34,417.67,1605.71,61.67,60.81,60.38,65.95,248.82,1474.92,1488.51,1448.89,1537.28,5949.59,1415.91,1483.66,1502.24,1444.13,5845.93,280.32,303.04,306.07,306.46,1195.89,372.76,409.3,422.26,483.12,1687.43,28501.21,29403.65,30405.81,32279.54,120590.21
