Provinsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[Seri 2010] PDRB Triwulanan Atas Dasar Harga Konstan Menurut Lapangan Usaha di Provinsi Seluruh Indonesia (Milyar Rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung,14588.58,19550.86,18431.76,15768.57,68339.77,3375.8,3214.54,3350.93,3359.64,13300.91,12046.61,12445.18,13733.75,13268.34,51493.88,90.1,101.26,107.33,107.97,406.67,68.75,71.34,71.92,71.57,283.58,7042.32,7188.59,7205.29,7481.97,28918.18,10021.92,10292.86,10547.94,10670.87,41533.59,4612.25,4936.59,4822.25,4830.69,19201.78,1088.61,1148.14,1182.32,1197.7,4616.76,3928.96,4006.67,4091.21,4184.49,16211.33,1335.49,1386.46,1390.35,1318.22,5430.51,2011.21,2035.36,2107.21,2115.64,8269.42,109.3,110.2,115.11,116.82,451.42,2167.08,2272.4,2059.02,2102.74,8601.24,1977.59,1974.03,2006.8,2007.6,7966.03,712.62,768.99,796.05,804.41,3082.07,776.63,857.63,884.64,931.18,3450.07,65953.82,72361.11,72903.89,70338.41,281557.23
Kep. Bangka Belitung,2894.29,2934.06,2852.61,2953.98,11634.95,1347.26,1493.43,1605.92,1702.91,6149.52,2819.74,3029.03,3123,3251.94,12223.7,15.7,14.79,16.38,16.54,63.41,2.69,2.75,2.78,2.83,11.05,1231.85,1257.53,1355.49,1403.74,5248.61,2119.59,2122.94,2123.3,2293.52,8659.35,623.39,690.88,630.52,604.01,2548.8,447.78,463.95,429.2,438.58,1779.51,543.94,541.93,543.83,528.67,2158.38,306.94,299.6,291.62,281.16,1179.32,535.32,553.17,548.65,548.75,2185.89,41.62,41.7,41,37.77,162.09,778.64,1061.45,871.61,878.8,3590.5,410.69,492.53,433.59,434.48,1771.29,225.57,218.83,225.78,238.92,909.11,130.74,135,126.46,134.2,526.4,14475.76,15353.58,15221.76,15750.77,60801.88
Kep. Riau,1465.96,1418.71,1295.74,1539.76,5720.17,4924.09,4646.61,5415.89,5664.41,20650.99,21683.04,21544.19,21289.31,23100.16,87616.69,531.25,558.82,557.84,574.52,2222.43,65.79,60.89,62.17,64.64,253.49,10032.51,9679.18,9996.11,11091.69,40799.5,4085.32,4360.75,4364.37,4491.43,17301.86,995.01,1067.91,1000.79,1035.67,4099.38,1104.92,1216.04,1158.03,1204.69,4683.68,1950.57,2012.31,2002.2,1733.33,7698.4,1431.33,1463.47,1524.97,1456.12,5875.9,641.98,652.35,655.5,664.32,2614.14,1.88,1.94,2.02,2.37,8.21,1081.46,1583.39,1205.13,1288.79,5158.77,580.8,579.79,581.42,693.3,2435.31,509.79,512.25,515.1,609.57,2146.71,128.82,170.11,174.77,179.74,653.43,51214.52,51528.7,51801.36,55394.49,209939.07
DKI Jakarta,382.27,364.84,378.88,390.96,1516.94,517.15,498.2,466.2,503.2,1984.75,58378.61,57825.62,59205.07,60236.69,235646,859.44,877.22,824.61,753.97,3315.23,210.92,206.17,206.72,206.78,830.59,55736.36,56213.91,58242.21,61440.16,231632.64,83983.98,85441.12,86647.88,87697.72,343770.7,21819.58,22270.55,22833.19,23610.08,90533.4,25950.24,26644.37,27283.8,28417.24,108295.65,73076.14,73246.96,73551.85,75422.88,295297.83,57775.37,60512.72,56410.53,59041.68,233740.3,31331.81,31420.92,31476.31,31519.48,125748.53,44373.2,44501.52,44166.16,46034.38,179075.25,17465.89,17086.74,16428.53,15923.81,66904.97,22401.35,23076.57,23424.04,23688.21,92590.16,11875.68,12304.6,12041,12164.2,48385.48,21985.91,22915.94,23051.73,23976.74,91930.32,528123.9,535407.98,536638.7,551028.17,2151198.76
Jawa Barat,24520.5,31413.79,29016.99,30153.49,115104.77,5875.41,5950.37,5996.75,6020.07,23842.6,184810.19,182634.58,187696.84,185899.85,741041.45,1459.19,1445.61,1461.75,1452.42,5818.98,404.8,385.26,389.24,397.75,1577.05,35083.05,34980.97,36105.05,36845.83,143014.89,61742.87,62255.68,62704.14,65541.93,252244.61,22499.77,24009.56,23327.53,24277.03,94113.89,12182.46,12459.67,11764.91,13317.85,49724.89,27766.07,28138.47,28375.08,29485.97,113765.59,10461.52,10656.09,10757.8,9994.77,41870.17,6390.57,6457.03,6560.99,6638.41,26046.99,1834.45,1786.49,1750.58,2162.58,7534.11,7423.52,7239.05,6433.97,7539.24,28635.78,12336.71,12725.97,13086.98,13314.48,51464.14,3623.22,3752.34,3697.96,3964.62,15038.14,9554.54,10683.19,9991.1,11057.32,41286.15,427968.81,436974.12,439117.66,448063.61,1752124.2
Jawa Tengah,32467.58,35488.66,34763.25,30443.05,133162.54,5279.05,5421.63,5681.47,5450.91,21833.06,94411.97,92663.37,92910.08,93852.31,373837.72,321.85,349.5,358.2,358.12,1387.68,197.7,199.95,199.83,203.41,800.9,28719.09,29397.86,32205.31,34119.56,124441.81,41439.25,41753.9,42145.26,42592.76,167931.17,11059.09,12211.46,12113.62,12668.59,48052.76,11433.49,11687.09,11563.52,11986.17,46670.27,18800.92,18992.72,19381.5,20240.94,77416.08,7416.72,7215.85,7425.86,6841.15,28899.58,5544.54,5618.42,5731.17,5869.93,22764.06,1163.24,1182.45,1190.91,1205.32,4741.92,7098.48,7302.79,6604.12,6891.83,27897.21,11087.11,11249.23,11388.8,11805.08,45530.22,2668.06,2748.66,2763.37,2842.12,11022.21,4959.31,5029.19,5120.24,5500.94,20609.68,284067.44,288512.73,291546.53,292872.18,1156998.88
DI Yogyakarta,2488.2,2415.61,2294.27,2008.42,9206.49,130.26,135.38,146.14,145.62,557.4,3523.55,3475.54,3417.44,3533.75,13950.28,51.42,53.11,52.69,54.46,211.67,29.91,30.42,29.66,29.63,119.62,2854.12,2988.94,3317.42,3552.57,12713.05,2329.77,2392.4,2393.61,2406.2,9521.98,1521.81,1549.54,1537.66,1577.16,6186.17,2991.35,3006.39,2886.64,3246.64,12131.02,4518.19,4562.33,4621.37,4694.84,18396.74,1179.88,1184.8,1205.48,1151.22,4721.39,2112.02,2112.2,2125.31,2138.3,8487.82,341.74,345.3,340.84,351.94,1379.82,2024.09,2033.12,1973.24,2150.9,8181.35,2664.97,2676.58,2793.28,2906.05,11040.87,985,1002.69,1007.81,1013.77,4009.28,934.44,972.72,890.43,977.91,3775.49,30680.71,30937.08,31033.27,31939.39,124590.45
Jawa Timur,39055.7,49910.91,51129.86,37713,177809.48,17591.44,18018.12,18272.55,18700.45,72582.57,145984.74,144396.56,148427.45,149790.07,588598.82,1626.8,1624.73,1758.55,1707.87,6717.94,477.54,478.2,466.12,472.93,1894.78,43854.89,43894.38,45864.04,48346.8,181960.11,90485.04,90782.86,93160.05,94447.75,368875.69,16059.62,16344.06,16546.23,17094.91,66044.82,27011.87,27228.04,26451.86,28141.67,108833.45,33328.89,33830.5,33525.23,34474.22,135158.83,11643.1,11644.09,11731.27,11454.69,46473.15,8264.44,8333.28,8392.97,8423.7,33414.39,3663.46,3854.85,3843.41,3954.51,15316.23,8806.45,9905.41,9252.14,9816.99,37780.98,12600.39,12848.43,12873.65,12857.93,51180.4,3396.41,3615.1,3678,3719.12,14408.63,6782.39,7405.43,7054.52,7517.54,28759.88,470633.16,484114.96,492427.89,488634.15,1935810.15
Banten,6457.84,6947.43,6756.56,6541.52,26703.35,427.48,424.32,431.36,430.59,1713.75,44010.89,43839.34,44831.19,45716.12,178397.55,1083.75,973.95,1032.61,1065.94,4156.25,138.21,139.86,141.59,141.53,561.19,13816.81,13595.99,13783.68,14609.19,55805.68,17050.82,17271.98,17371.47,17758.62,69452.89,7910.85,8307.11,8585.12,8625.82,33428.91,3490.93,3549.94,3555.57,3624.91,14221.36,9282.29,9428.35,9450.85,9661.95,37823.43,3753.37,3851.39,3866.35,3378.91,14850.03,11700.33,11811.78,11925.63,12279.37,47717.11,1308.54,1353.81,1361.98,1387.48,5411.81,2359.9,2549.83,2276.89,2484.13,9670.75,3754.92,3883.22,3892.16,4005.78,15536.08,1924.76,2018.22,2030.81,2041.16,8014.95,1975.45,2134.69,2060.98,2099.03,8270.15,130447.14,132081.23,133354.82,135852.06,531735.25
Bali,5117.27,5474.14,5347.89,5647.25,21586.55,353.41,365.03,377.06,371.66,1467.16,2708.04,2754.44,2772.55,2787.22,11022.25,97.51,97.72,95.67,105.42,396.33,82.57,82.67,85.13,87.25,337.62,4008.66,4120.14,4265.82,4490.51,16885.13,3817.92,3945.79,4077.7,4363.69,16205.1,2540,2688.87,2781.3,2707.44,10717.6,7270.43,7899.64,8256.43,8340.99,31767.49,3209.92,3242.05,3298.18,3354.07,13104.22,2156.8,2236.37,2304.68,2105.71,8803.55,1869.08,1962.63,1993.4,2064.94,7890.05,484.27,522.08,530.55,539.08,2075.99,2023.89,2472.87,2139.53,2534.95,9171.24,2157.18,2406.33,2187.97,2350.29,9101.77,1090.35,1169.84,1102.65,1155.19,4518.03,732,795.55,796.09,824.97,3148.61,39719.3,42236.17,42412.58,43830.63,168198.68
Nusa Tenggara Barat,5377.82,6163.96,6215.28,5235.42,22992.49,5362.25,5433.13,4926.6,4620.81,20342.79,1022.18,1065.46,1495.08,1256.5,4839.21,29.58,34.16,32.75,32.96,129.45,19.93,19.97,19.94,21.18,81.03,2708.87,2556.13,2766.53,2853.43,10884.96,3700.02,4010.33,3989.25,3903.49,15603.08,1432.14,1560.66,1571.81,1525.63,6090.24,384.77,432.76,449.35,419.42,1686.3,770.56,774.82,800.73,799.76,3145.87,1014.24,1023.39,1030.47,968.98,4037.08,831.74,843.94,859.27,863.8,3398.75,50.83,51.35,51.52,52.42,206.13,1280.47,1487.57,1309.71,1498.92,5576.67,1268.86,1311.22,1331.91,1344.26,5256.24,624.53,628.78,631.11,656.27,2540.69,618.81,663.43,645.45,676.58,2604.26,26497.59,28061.06,28126.77,26729.83,109415.25
Nusa Tenggara Timur,5000.94,5558.41,5254.3,5411.09,21224.73,225.4,226.31,234.65,234.74,921.09,254.71,257.07,244.49,249.64,1005.91,18.89,18.88,20.51,20.69,78.97,14.66,14.65,14.34,14.32,57.97,1797.13,1920.43,2050.53,2257.81,8025.9,2316.27,2482.36,2486.02,2587.95,9872.6,876.56,954.45,970.03,956.36,3757.4,127.85,147.61,158.52,152.88,586.85,1946.66,1952.24,1959.24,1961.25,7819.39,810.99,808.65,802.51,774.84,3197,448.2,450.7,453.7,455.13,1807.72,25.8,25.95,27.28,27.31,106.35,2352.35,2549.65,2434.48,2809.37,10145.86,1498,1572.87,1567.03,1631.31,6269.21,461.15,489.08,488.6,513.82,1952.65,325.43,330.8,332.87,342.88,1331.98,18501,19760.1,19499.09,20401.4,78161.59
Kalimantan Barat,9447.09,8624.91,8904.08,9174.65,36150.73,1658.51,1718.55,1792.1,1998.62,7167.79,6125.37,6204.78,6245.72,6458.73,25034.6,52.11,52.92,53.36,52.62,211.01,64.85,64.93,62.48,65.72,257.97,3929.73,4058.19,4161.95,4516.62,16666.49,5787.12,6333.73,6339.83,6349.38,24810.06,1381.41,1568.54,1557.63,1559.5,6067.07,894.51,904.54,914.95,916.47,3630.46,2555.86,2585.25,2607.22,2652.85,10401.18,1462.16,1472.98,1503.15,1435.5,5873.8,1197.28,1229.72,1231.57,1232.92,4891.49,182.87,200.36,210.03,215.41,808.67,1903,1995.3,1885.91,1913.22,7697.43,1469.5,1634.68,1695.53,1648.56,6448.27,1120.15,1118.78,1213.32,1190.75,4643,439.4,445.91,448.4,480.74,1814.45,39670.92,40214.06,40827.23,41862.26,162574.47
Kalimantan Tengah,5904.53,5943.25,6114.63,6176.21,24138.62,4253.89,4057.3,4139.11,4728.29,17178.59,4618.3,4496.81,4326.26,4387.97,17829.34,31.56,32.01,32.1,32.86,128.53,25.98,26.08,26.14,25.97,104.16,2136.27,2169.92,2632.29,3057.95,9996.44,3589.91,3597.3,3615.08,3802.37,14604.67,1858.81,2004.72,1931.37,2159.62,7954.52,524.09,532.09,547.97,562.34,2166.49,427.85,434.08,437.78,447.36,1747.06,1042.62,1036.04,1060.51,1050.37,4189.54,572.28,557.53,566.27,602.68,2298.75,10.41,10.66,10.8,11.57,43.44,1348.96,1852.84,1646.35,2266.75,7114.9,1324.38,1334.76,1355.38,1489.2,5503.72,617.22,632.32,647.83,699.83,2597.2,257.74,277.07,265.31,286.23,1086.35,28544.8,28994.77,29355.17,31787.58,118682.32
Kalimantan Selatan,4039.07,5495.67,6278.25,4537.74,20350.74,8822.05,9132.9,9503.43,9812.13,37270.51,4670.78,4676.45,4749.63,5187.83,19284.69,52.23,52.73,53.39,55.01,213.36,164.68,172.12,176.84,178.34,691.98,2764.85,2878.61,3079.88,3434.1,12157.43,3525.29,3765.09,3769.11,3848.6,14908.09,2540.92,2682.31,2782.12,2928.76,10934.1,847.48,890.99,842.8,921.89,3503.16,1753.59,1791.24,1811.25,1831.24,7187.32,1256.02,1264.65,1312.97,1266.18,5099.81,945.84,973.53,994.54,1039.03,3952.95,244.1,259.56,261.57,267.56,1032.79,1948.2,2044.36,1901.36,2011.86,7905.77,1671.16,1836.16,1720.16,1758.16,6985.64,792.13,828.97,870.48,908.23,3399.82,450.32,485.8,473.85,481.82,1891.78,36488.71,39231.13,40581.62,40468.49,156769.94
Kalimantan Timur,8766.54,8775.77,8762.51,9063.93,35368.74,65220.94,65311.19,66212.67,68381.26,265126.06,25811.95,25677.22,26250.49,26786.93,104526.6,110.26,113.51,114.97,116.85,455.59,78.74,79.83,80.55,83.33,322.45,12346.94,13045.32,13331.54,13747.99,52471.79,8396.71,8694.44,8876.31,8987.63,34955.11,4216.03,4591.82,4581.34,4695.54,18084.73,1289.17,1362.18,1398.99,1448.14,5498.48,2675.35,2785.22,2834.53,2863.8,11158.9,2320.96,2295.51,2424.54,2510.74,9551.74,1176.87,1202.61,1224.08,1256.99,4860.55,265.44,271.19,277.76,287.16,1101.54,2428.47,3026.58,2644.35,2825.43,10924.84,2045.92,2132.49,2123.57,2180.48,8482.45,1088.32,1132.1,1153.33,1161.9,4535.65,783.68,840.72,874.24,900.14,3398.77,139022.29,141337.7,143165.78,147298.23,570824.01
Kalimantan Utara,3105.24,3096.32,3177.44,3065.24,12444.24,4596.28,4582.2,4690.44,4744.85,18613.77,1480.82,1541.88,1553.72,1612.09,6188.51,13.93,14.52,15.89,15.1,59.45,12.63,13,13.14,13.51,52.28,2160.87,2227.89,2341.48,2619.53,9349.77,2231.09,2300.72,2351.89,2404.45,9288.15,1125.09,1197.32,1177.88,1202.61,4702.9,276.4,291.16,300.26,310.93,1178.75,626.57,632.47,636.74,642.27,2538.04,239.63,242.8,245.2,246.37,974,162.92,165.01,167.9,170.18,666,40.97,41.97,42.72,43.58,169.25,749.24,889.91,885.3,993.65,3518.1,473.43,483.74,506.43,514.37,1977.96,215,214.07,219.52,225.91,874.51,131.62,133.64,135.56,137.9,538.72,17641.73,18068.61,18461.53,18962.54,73134.41
Sulawesi Utara,5003.71,5267.64,5348.03,5494.6,21113.98,1158.83,1216.06,1308.13,1360.41,5043.44,2862.95,2806.57,2721.06,3020.18,11410.76,38.21,38.9,39.28,39.56,155.95,30.38,29.51,28.34,28.45,116.69,2990.2,3131.73,3776.82,3913.54,13812.29,3383.87,3577.04,3450.64,3937.21,14348.76,1936.02,2335.28,2361.85,2532.15,9165.3,506.39,539.39,563.76,598.91,2208.44,1355.66,1412.86,1493.23,1538.95,5800.7,931.35,937.66,925.47,941.21,3735.69,884.49,893.98,951.86,999.54,3729.87,21.13,21.45,21.89,23.43,87.9,1669.54,1944.46,1551.53,1700.24,6865.77,681.29,770.88,762.63,763.62,2978.41,1180.31,1211.16,1264.82,1336.28,4992.57,531.29,448.46,471.17,557.58,2008.49,25165.61,26583.02,27040.52,28785.86,107575.01
Sulawesi Tengah,8091.44,8406.05,7984.56,8365.97,32848.03,8371.2,8327.15,9411.85,9186.07,35296.27,18120.63,20597.43,22763.88,23193.84,84675.78,17.11,17.2,17.22,17.29,68.83,37.55,39.44,39.83,39.85,156.68,3958.2,3707.39,3909.65,4321.84,15897.08,2966.65,2987.88,2978.33,3097.71,12030.58,997.42,1035.52,1039.94,1040.92,4113.8,167.74,170.26,173.17,181.34,692.51,1500.05,1533.55,1561.02,1572.01,6166.63,756.35,758.54,776.24,736.15,3027.27,585.72,590.69,596.55,614.32,2387.28,76.47,76.8,76.67,82.13,312.08,1401.68,2074.94,1772.71,2099.27,7348.59,1030.34,1079.94,1088.38,1126.54,4325.2,465.5,481.72,488.96,498.47,1934.65,242.17,247.23,254.78,256.13,1000.31,48786.21,52131.73,54933.75,56429.85,212281.54
Sulawesi Selatan,16951.16,20635.43,20937.86,16642.29,75166.74,4896.55,4872.3,5091.72,5267.89,20128.46,12649.46,12822.75,13725.78,13689.15,52887.14,107.4,109,116.82,113.36,446.58,115.56,118.44,120.63,117.04,471.67,10325.63,10894.58,12343.66,13531.18,47095.05,14370.97,15189.88,16508.67,16442.97,62512.5,3171.03,3522.69,3467.3,3525.72,13686.73,1429.21,1431.15,1442.53,1544.91,5847.8,7933.85,8140.57,8361.36,8661.1,33096.88,3170.54,3198.23,3265.55,3213.47,12847.78,3398.37,3398.94,3478.51,3611.31,13887.13,429.83,469.26,484.36,528.38,1911.83,4000.3,4702.04,3787.43,3839.34,16329.1,5300.66,5960.42,5557.16,6137.41,22955.66,2319.68,2629.55,2601,2990.94,10541.17,1468.92,1538.96,1631.06,1690.58,6329.52,92039.1,99634.19,102921.43,101547.02,396141.74
Sulawesi Tenggara,6229.68,6443.93,6227.29,6834.01,25734.91,5183.98,5172.49,5589.35,5671.61,21617.43,2678.96,2499.58,2501.37,2945.22,10625.12,14.52,14.78,14.79,15.55,59.64,46.19,45.36,44.94,48.24,184.72,2827.11,2995.43,3708.39,4039.48,13570.41,3415.42,3617.76,3807.56,3950.71,14791.45,1209.68,1267.21,1268.98,1298.1,5043.96,147.51,155.13,165.18,175.23,643.05,808.4,809.3,809.96,839.31,3266.97,624.62,644.94,632.98,613.73,2516.28,368.05,381.55,390.08,395.1,1534.77,60.96,62.24,60.72,61.73,245.65,1373.38,1595.68,1462.36,1504.53,5935.95,1369.76,1383.7,1402.73,1347.86,5504.06,273.98,301.16,299.95,280.93,1156.02,342.18,376.57,392.27,448.07,1559.08,26974.38,27766.8,28778.91,30469.4,113989.49
