price_basis,provinsi,year,quarter,period,sector_code,sector_name,value_billion_idr
ADHB,Kalimantan Utara,2024,Q1,2024Q1,D,Pengadaan Listrik dan Gas,20.3
ADHB,Kalimantan Utara,2024,Q1,2024Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",20.59
ADHB,Kalimantan Utara,2024,Q1,2024Q1,F,Konstruksi,4370.21
ADHB,Kalimantan Utara,2024,Q1,2024Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",4548.87
ADHB,Kalimantan Utara,2024,Q1,2024Q1,H,Transportasi dan Pergudangan,2626.43
ADHB,Kalimantan Utara,2024,Q1,2024Q1,I,Penyediaan Akomodasi dan Makan Minum,564.41
ADHB,Kalimantan Utara,2024,Q1,2024Q1,J,Informasi dan Komunikasi,947.46
ADHB,Kalimantan Utara,2024,Q1,2024Q1,K,Jasa Keuangan dan Asuransi,423.55
ADHB,Kalimantan Utara,2024,Q1,2024Q1,L,Real Estate,233.9
ADHB,Kalimantan Utara,2024,Q1,2024Q1,MN,Jasa Perusahaan,71.24
ADHB,Kalimantan Utara,2024,Q1,2024Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1336.59
ADHB,Kalimantan Utara,2024,Q1,2024Q1,P,Jasa Pendidikan,862.38
ADHB,Kalimantan Utara,2024,Q1,2024Q1,PDRB,Produk Domestik Regional Bruto,35304.42
ADHB,Kalimantan Utara,2024,Q1,2024Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,352.73
ADHB,Kalimantan Utara,2024,Q1,2024Q1,RSTU,Jasa Lainnya,260.22
ADHB,Kalimantan Utara,2024,Q2,2024Q2,A,"Pertanian, Kehutanan dan Perikanan",5386.28
ADHB,Kalimantan Utara,2024,Q2,2024Q2,B,Pertambangan dan Penggalian,10385.07
ADHB,Kalimantan Utara,2024,Q2,2024Q2,C,Industri Pengolahan,3024.19
ADHB,Kalimantan Utara,2024,Q2,2024Q2,D,Pengadaan Listrik dan Gas,21.15
ADHB,Kalimantan Utara,2024,Q2,2024Q2,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",21.4
ADHB,Kalimantan Utara,2024,Q2,2024Q2,F,Konstruksi,4506.25
ADHB,Kalimantan Utara,2024,Q2,2024Q2,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",4730.69
ADHB,Kalimantan Utara,2024,Q2,2024Q2,H,Transportasi dan Pergudangan,2833.35
ADHB,Kalimantan Utara,2024,Q2,2024Q2,I,Penyediaan Akomodasi dan Makan Minum,599.3
ADHB,Kalimantan Utara,2024,Q2,2024Q2,J,Informasi dan Komunikasi,963.57
ADHB,Kalimantan Utara,2024,Q2,2024Q2,K,Jasa Keuangan dan Asuransi,431.23
ADHB,Kalimantan Utara,2024,Q2,2024Q2,L,Real Estate,237.39
ADHB,Kalimantan Utara,2024,Q2,2024Q2,MN,Jasa Perusahaan,73.58
ADHB,Kalimantan Utara,2024,Q2,2024Q2,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1594.29
ADHB,Kalimantan Utara,2024,Q2,2024Q2,P,Jasa Pendidikan,882.95
ADHB,Kalimantan Utara,2024,Q2,2024Q2,PDRB,Produk Domestik Regional Bruto,36308.29
ADHB,Kalimantan Utara,2024,Q2,2024Q2,Q,Jasa Kesehatan dan Kegiatan Sosial,352.47
ADHB,Kalimantan Utara,2024,Q2,2024Q2,RSTU,Jasa Lainnya,265.15
ADHB,Kalimantan Utara,2024,Q3,2024Q3,A,"Pertanian, Kehutanan dan Perikanan",5534.59
ADHB,Kalimantan Utara,2024,Q3,2024Q3,B,Pertambangan dan Penggalian,10651.01
ADHB,Kalimantan Utara,2024,Q3,2024Q3,C,Industri Pengolahan,3059.22
ADHB,Kalimantan Utara,2024,Q3,2024Q3,D,Pengadaan Listrik dan Gas,23.14
ADHB,Kalimantan Utara,2024,Q3,2024Q3,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",21.81
ADHB,Kalimantan Utara,2024,Q3,2024Q3,F,Konstruksi,4772.92
ADHB,Kalimantan Utara,2024,Q3,2024Q3,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",4841.6
ADHB,Kalimantan Utara,2024,Q3,2024Q3,H,Transportasi dan Pergudangan,2774.4
ADHB,Kalimantan Utara,2024,Q3,2024Q3,I,Penyediaan Akomodasi dan Makan Minum,621.68
ADHB,Kalimantan Utara,2024,Q3,2024Q3,J,Informasi dan Komunikasi,968.86
ADHB,Kalimantan Utara,2024,Q3,2024Q3,K,Jasa Keuangan dan Asuransi,436.62
ADHB,Kalimantan Utara,2024,Q3,2024Q3,L,Real Estate,241.95
ADHB,Kalimantan Utara,2024,Q3,2024Q3,MN,Jasa Perusahaan,75.07
ADHB,Kalimantan Utara,2024,Q3,2024Q3,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1571.02
ADHB,Kalimantan Utara,2024,Q3,2024Q3,P,Jasa Pendidikan,932.79
ADHB,Kalimantan Utara,2024,Q3,2024Q3,PDRB,Produk Domestik Regional Bruto,37159.53
ADHB,Kalimantan Utara,2024,Q3,2024Q3,Q,Jasa Kesehatan dan Kegiatan Sosial,363.28
ADHB,Kalimantan Utara,2024,Q3,2024Q3,RSTU,Jasa Lainnya,269.56
ADHB,Kalimantan Utara,2024,Q4,2024Q4,A,"Pertanian, Kehutanan dan Perikanan",5410.02
ADHB,Kalimantan Utara,2024,Q4,2024Q4,B,Pertambangan dan Penggalian,10709.05
ADHB,Kalimantan Utara,2024,Q4,2024Q4,C,Industri Pengolahan,3191.0
ADHB,Kalimantan Utara,2024,Q4,2024Q4,D,Pengadaan Listrik dan Gas,21.99
ADHB,Kalimantan Utara,2024,Q4,2024Q4,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",22.42
ADHB,Kalimantan Utara,2024,Q4,2024Q4,F,Konstruksi,5344.6
ADHB,Kalimantan Utara,2024,Q4,2024Q4,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",4953.82
ADHB,Kalimantan Utara,2024,Q4,2024Q4,H,Transportasi dan Pergudangan,2832.12
ADHB,Kalimantan Utara,2024,Q4,2024Q4,I,Penyediaan Akomodasi dan Makan Minum,647.03
ADHB,Kalimantan Utara,2024,Q4,2024Q4,J,Informasi dan Komunikasi,976.62
ADHB,Kalimantan Utara,2024,Q4,2024Q4,K,Jasa Keuangan dan Asuransi,439.76
ADHB,Kalimantan Utara,2024,Q4,2024Q4,L,Real Estate,245.31
ADHB,Kalimantan Utara,2024,Q4,2024Q4,MN,Jasa Perusahaan,76.6
ADHB,Kalimantan Utara,2024,Q4,2024Q4,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1737.08
ADHB,Kalimantan Utara,2024,Q4,2024Q4,P,Jasa Pendidikan,947.51
ADHB,Kalimantan Utara,2024,Q4,2024Q4,PDRB,Produk Domestik Regional Bruto,38204.46
ADHB,Kalimantan Utara,2024,Q4,2024Q4,Q,Jasa Kesehatan dan Kegiatan Sosial,374.71
ADHB,Kalimantan Utara,2024,Q4,2024Q4,RSTU,Jasa Lainnya,274.82
ADHB,Kalimantan Utara,2025,Q1,2025Q1,A,"Pertanian, Kehutanan dan Perikanan",5630.29
ADHB,Kalimantan Utara,2025,Q1,2025Q1,B,Pertambangan dan Penggalian,10803.37
ADHB,Kalimantan Utara,2025,Q1,2025Q1,C,Industri Pengolahan,3257.12
ADHB,Kalimantan Utara,2025,Q1,2025Q1,D,Pengadaan Listrik dan Gas,21.91
ADHB,Kalimantan Utara,2025,Q1,2025Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",22.33
ADHB,Kalimantan Utara,2025,Q1,2025Q1,F,Konstruksi,4579.51
ADHB,Kalimantan Utara,2025,Q1,2025Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5087.77
ADHB,Kalimantan Utara,2025,Q1,2025Q1,H,Transportasi dan Pergudangan,2790.45
ADHB,Kalimantan Utara,2025,Q1,2025Q1,I,Penyediaan Akomodasi dan Makan Minum,632.45
ADHB,Kalimantan Utara,2025,Q1,2025Q1,J,Informasi dan Komunikasi,976.58
ADHB,Kalimantan Utara,2025,Q1,2025Q1,K,Jasa Keuangan dan Asuransi,445.92
ADHB,Kalimantan Utara,2025,Q1,2025Q1,L,Real Estate,243.7
ADHB,Kalimantan Utara,2025,Q1,2025Q1,MN,Jasa Perusahaan,73.87
ADHB,Kalimantan Utara,2025,Q1,2025Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1428.69
ADHB,Kalimantan Utara,2025,Q1,2025Q1,P,Jasa Pendidikan,888.6
ADHB,Kalimantan Utara,2025,Q1,2025Q1,PDRB,Produk Domestik Regional Bruto,37523.94
ADHB,Kalimantan Utara,2025,Q1,2025Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,368.03
ADHB,Kalimantan Utara,2025,Q1,2025Q1,RSTU,Jasa Lainnya,273.36
ADHB,Kalimantan Utara,2025,Q2,2025Q2,A,"Pertanian, Kehutanan dan Perikanan",5803.63
ADHB,Kalimantan Utara,2025,Q2,2025Q2,B,Pertambangan dan Penggalian,10386.67
ADHB,Kalimantan Utara,2025,Q2,2025Q2,C,Industri Pengolahan,3366.33
ADHB,Kalimantan Utara,2025,Q2,2025Q2,D,Pengadaan Listrik dan Gas,22.46
ADHB,Kalimantan Utara,2025,Q2,2025Q2,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",22.24
ADHB,Kalimantan Utara,2025,Q2,2025Q2,F,Konstruksi,5102.26
ADHB,Kalimantan Utara,2025,Q2,2025Q2,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5320.99
ADHB,Kalimantan Utara,2025,Q2,2025Q2,H,Transportasi dan Pergudangan,2927.4
ADHB,Kalimantan Utara,2025,Q2,2025Q2,I,Penyediaan Akomodasi dan Makan Minum,680.25
ADHB,Kalimantan Utara,2025,Q2,2025Q2,J,Informasi dan Komunikasi,1007.14
ADHB,Kalimantan Utara,2025,Q2,2025Q2,K,Jasa Keuangan dan Asuransi,434.4
ADHB,Kalimantan Utara,2025,Q2,2025Q2,L,Real Estate,252.34
ADHB,Kalimantan Utara,2025,Q2,2025Q2,MN,Jasa Perusahaan,73.77
ADHB,Kalimantan Utara,2025,Q2,2025Q2,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1476.69
ADHB,Kalimantan Utara,2025,Q2,2025Q2,P,Jasa Pendidikan,895.53
ADHB,Kalimantan Utara,2025,Q2,2025Q2,PDRB,Produk Domestik Regional Bruto,38439.09
ADHB,Kalimantan Utara,2025,Q2,2025Q2,Q,Jasa Kesehatan dan Kegiatan Sosial,380.83
ADHB,Kalimantan Utara,2025,Q2,2025Q2,RSTU,Jasa Lainnya,286.16
ADHB,Kalimantan Utara,2025,Q3,2025Q3,A,"Pertanian, Kehutanan dan Perikanan",6033.22
ADHB,Kalimantan Utara,2025,Q3,2025Q3,B,Pertambangan dan Penggalian,10099.28
ADHB,Kalimantan Utara,2025,Q3,2025Q3,C,Industri Pengolahan,3392.82
ADHB,Kalimantan Utara,2025,Q3,2025Q3,D,Pengadaan Listrik dan Gas,23.16
ADHB,Kalimantan Utara,2025,Q3,2025Q3,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",22.14
ADHB,Kalimantan Utara,2025,Q3,2025Q3,F,Konstruksi,5477.28
ADHB,Kalimantan Utara,2025,Q3,2025Q3,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5401.1
ADHB,Kalimantan Utara,2025,Q3,2025Q3,H,Transportasi dan Pergudangan,2927.99
ADHB,Kalimantan Utara,2025,Q3,2025Q3,I,Penyediaan Akomodasi dan Makan Minum,710.06
ADHB,Kalimantan Utara,2025,Q3,2025Q3,J,Informasi dan Komunikasi,1055.75
ADHB,Kalimantan Utara,2025,Q3,2025Q3,K,Jasa Keuangan dan Asuransi,440.43
ADHB,Kalimantan Utara,2025,Q3,2025Q3,L,Real Estate,258.64
ADHB,Kalimantan Utara,2025,Q3,2025Q3,MN,Jasa Perusahaan,77.26
ADHB,Kalimantan Utara,2025,Q3,2025Q3,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1518.19
ADHB,Kalimantan Utara,2025,Q3,2025Q3,P,Jasa Pendidikan,938.52
ADHB,Kalimantan Utara,2025,Q3,2025Q3,PDRB,Produk Domestik Regional Bruto,39051.37
ADHB,Kalimantan Utara,2025,Q3,2025Q3,Q,Jasa Kesehatan dan Kegiatan Sosial,383.69
ADHB,Kalimantan Utara,2025,Q3,2025Q3,RSTU,Jasa Lainnya,291.86
ADHB,Kalimantan Utara,2025,Q4,2025Q4,A,"Pertanian, Kehutanan dan Perikanan",5740.61
ADHB,Kalimantan Utara,2025,Q4,2025Q4,B,Pertambangan dan Penggalian,10583.76
ADHB,Kalimantan Utara,2025,Q4,2025Q4,C,Industri Pengolahan,3641.0
ADHB,Kalimantan Utara,2025,Q4,2025Q4,D,Pengadaan Listrik dan Gas,23.42
ADHB,Kalimantan Utara,2025,Q4,2025Q4,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",22.9
ADHB,Kalimantan Utara,2025,Q4,2025Q4,F,Konstruksi,6219.33
ADHB,Kalimantan Utara,2025,Q4,2025Q4,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5609.48
ADHB,Kalimantan Utara,2025,Q4,2025Q4,H,Transportasi dan Pergudangan,2973.28
ADHB,Kalimantan Utara,2025,Q4,2025Q4,I,Penyediaan Akomodasi dan Makan Minum,746.38
ADHB,Kalimantan Utara,2025,Q4,2025Q4,J,Informasi dan Komunikasi,1057.86
ADHB,Kalimantan Utara,2025,Q4,2025Q4,K,Jasa Keuangan dan Asuransi,499.37
ADHB,Kalimantan Utara,2025,Q4,2025Q4,L,Real Estate,276.7
ADHB,Kalimantan Utara,2025,Q4,2025Q4,MN,Jasa Perusahaan,86.06
ADHB,Kalimantan Utara,2025,Q4,2025Q4,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1778.71
ADHB,Kalimantan Utara,2025,Q4,2025Q4,P,Jasa Pendidikan,1033.22
ADHB,Kalimantan Utara,2025,Q4,2025Q4,PDRB,Produk Domestik Regional Bruto,41011.35
ADHB,Kalimantan Utara,2025,Q4,2025Q4,Q,Jasa Kesehatan dan Kegiatan Sosial,401.97
ADHB,Kalimantan Utara,2025,Q4,2025Q4,RSTU,Jasa Lainnya,317.31
ADHB,Kalimantan Utara,2026,Q1,2026Q1,A,"Pertanian, Kehutanan dan Perikanan",5974.39
ADHB,Kalimantan Utara,2026,Q1,2026Q1,B,Pertambangan dan Penggalian,10307.81
ADHB,Kalimantan Utara,2026,Q1,2026Q1,C,Industri Pengolahan,3598.87
ADHB,Kalimantan Utara,2026,Q1,2026Q1,D,Pengadaan Listrik dan Gas,22.61
ADHB,Kalimantan Utara,2026,Q1,2026Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",23.11
ADHB,Kalimantan Utara,2026,Q1,2026Q1,F,Konstruksi,5528.83
ADHB,Kalimantan Utara,2026,Q1,2026Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",5702.46
ADHB,Kalimantan Utara,2026,Q1,2026Q1,H,Transportasi dan Pergudangan,2978.83
ADHB,Kalimantan Utara,2026,Q1,2026Q1,I,Penyediaan Akomodasi dan Makan Minum,760.14
ADHB,Kalimantan Utara,2026,Q1,2026Q1,J,Informasi dan Komunikasi,1050.26
ADHB,Kalimantan Utara,2026,Q1,2026Q1,K,Jasa Keuangan dan Asuransi,474.48
ADHB,Kalimantan Utara,2026,Q1,2026Q1,L,Real Estate,280.78
ADHB,Kalimantan Utara,2026,Q1,2026Q1,MN,Jasa Perusahaan,84.84
ADHB,Kalimantan Utara,2026,Q1,2026Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1663.61
ADHB,Kalimantan Utara,2026,Q1,2026Q1,P,Jasa Pendidikan,930.72
ADHB,Kalimantan Utara,2026,Q1,2026Q1,PDRB,Produk Domestik Regional Bruto,40065.23
ADHB,Kalimantan Utara,2026,Q1,2026Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,376.91
ADHB,Kalimantan Utara,2026,Q1,2026Q1,RSTU,Jasa Lainnya,306.59
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,A,"Pertanian, Kehutanan dan Perikanan",3594.46
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,B,Pertambangan dan Penggalian,1657.95
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,C,Industri Pengolahan,3468.49
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,D,Pengadaan Listrik dan Gas,24.94
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",4.15
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,F,Konstruksi,1960.51
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2942.33
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,H,Transportasi dan Pergudangan,790.93
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,I,Penyediaan Akomodasi dan Makan Minum,590.11
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,J,Informasi dan Komunikasi,383.64
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,K,Jasa Keuangan dan Asuransi,357.65
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,L,Real Estate,695.74
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,MN,Jasa Perusahaan,55.15
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1155.83
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,P,Jasa Pendidikan,594.19
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,PDRB,Produk Domestik Regional Bruto,18734.33
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,Q,Jasa Kesehatan dan Kegiatan Sosial,278.85
ADHB,Kep. Bangka Belitung,2020,Q1,2020Q1,RSTU,Jasa Lainnya,179.4
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,A,"Pertanian, Kehutanan dan Perikanan",3771.72
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,B,Pertambangan dan Penggalian,1507.27
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,C,Industri Pengolahan,3348.71
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,D,Pengadaan Listrik dan Gas,24.66
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",4.04
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,F,Konstruksi,1843.2
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2778.48
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,H,Transportasi dan Pergudangan,556.51
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,I,Penyediaan Akomodasi dan Makan Minum,538.75
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,J,Informasi dan Komunikasi,402.58
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,K,Jasa Keuangan dan Asuransi,333.88
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,L,Real Estate,670.83
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,MN,Jasa Perusahaan,47.36
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1241.81
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,P,Jasa Pendidikan,599.02
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,PDRB,Produk Domestik Regional Bruto,18045.39
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,Q,Jasa Kesehatan dan Kegiatan Sosial,232.64
ADHB,Kep. Bangka Belitung,2020,Q2,2020Q2,RSTU,Jasa Lainnya,143.92
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,A,"Pertanian, Kehutanan dan Perikanan",4027.01
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,B,Pertambangan dan Penggalian,1610.0
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,C,Industri Pengolahan,3460.94
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,D,Pengadaan Listrik dan Gas,25.51
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",4.13
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,F,Konstruksi,1897.52
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,G,"Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",2865.42
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,H,Transportasi dan Pergudangan,629.07
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,I,Penyediaan Akomodasi dan Makan Minum,572.43
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,J,Informasi dan Komunikasi,418.47
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,K,Jasa Keuangan dan Asuransi,354.34
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,L,Real Estate,699.74
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,MN,Jasa Perusahaan,51.99
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1184.95
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,P,Jasa Pendidikan,669.62
ADHB,Kep. Bangka Belitung,2020,Q3,2020Q3,PDRB,Produk Domestik Regional Bruto,18879.16
